A,Z,N,element,species,clean_species,is_platypus,az_order,parity,epsilon,log_hl,exc_keV,transition_energy_keV,correct_deltaJ,correct_lambda,Q_keV,V_coulomb_keV,tracking_bin
93,45,48,Rh,beta+,beta+,False,0,eo,5.038766489435126,1.1430148002540952,,0.0,,,7182.915000000001,,tracked
93,46,47,Pd,beta+,beta+,False,0,eo,6.038766489435126,0.0681858617461616,,0.0,,,9008.002,,tracked
93,47,46,Ag,proton,proton,False,0,eo,7.038766489435126,-6.642065152999546,,0.0,,,,,ephemeral
94,34,60,Se,IT,IT,False,0,ee,-6.346712329649016,-6.167491087293763,,0.0,,,0.0,,ephemeral
94,35,59,Br,beta-,beta-,False,0,oo,-5.346712329649016,-1.154901959985743,,0.0,,,13697.78,,tracked
94,35,59,Br,IT,IT,False,1,oo,-5.346712329649016,-6.275724130399211,294.6,294.6,,,294.6,,ephemeral
94,36,58,Kr,beta-,beta-,False,0,ee,-4.346712329649016,-0.6736641390712486,,0.0,,,7215.010999999999,,tracked
94,37,57,Rb,beta-,beta-,False,0,oo,-3.346712329649016,0.4316853446860118,,0.0,,,10282.930000000008,,tracked
94,37,57,Rb,IT,IT,False,1,oo,-3.346712329649016,-6.886056647693163,104.2,104.2,3.0,3.0,104.2,,ephemeral
94,37,57,Rb,IT,IT_platypus,True,2,oo,-3.346712329649016,-6.97061622231479,2074.9,1970.7,10.0,10.0,1970.7,,ephemeral
94,38,56,Sr,beta-,beta-,False,0,ee,-2.346712329649016,1.8767949762007008,,0.0,,,3505.751999999993,,tracked
94,39,55,Y,beta-,beta-,False,0,oo,-1.3467123296490158,3.0499928569201424,,0.0,,,4917.858999999997,,tracked
94,39,55,Y,IT,IT,False,1,oo,-1.3467123296490158,-5.884722408604099,1202.3,1202.3,3.0,3.0,1202.3,,tracked
94,40,54,Zr,stable,stable,False,0,ee,-0.3467123296490157,,,0.0,,,,,stable
94,41,53,Nb,beta-,beta-,False,0,oo,0.6532876703509842,1.3096301674258988,,0.0,,,2045.0160000000035,,tracked
94,41,53,Nb,IT,IT,False,1,oo,0.6532876703509842,2.5749336620849514,40.892,40.892,3.0,3.0,40.892,,tracked
94,42,52,Mo,stable,stable,False,0,ee,1.6532876703509842,,,0.0,,,,,stable
94,43,51,Tc,beta+,beta+,False,0,oo,2.653287670350984,4.245018870737753,,0.0,,,3233.749000000003,,tracked
94,43,51,Tc,beta+,beta+_iso,False,1,oo,2.653287670350984,3.494154594018443,76.0,,,,3309.749000000003,,tracked
94,44,50,Ru,beta+,beta+,False,0,ee,3.653287670350984,3.492481010128877,,0.0,,,552.7319999999959,,tracked
94,44,50,Ru,IT,IT,False,1,ee,3.653287670350984,-4.170696227168975,2644.1,2644.1,8.0,8.0,2644.1,,tracked
94,45,49,Rh,beta+,beta+,False,0,oo,4.653287670350984,1.848804701051804,,0.0,,,8653.980999999992,,tracked
94,45,49,Rh,IT,IT,False,1,oo,4.653287670350984,-6.318758762624412,54.6,54.6,2.0,2.0,54.6,,ephemeral
94,45,49,Rh,beta+,beta+_iso,False,2,oo,4.653287670350984,1.4116197059632305,300.0,,,,8953.980999999992,,tracked
94,46,48,Pd,beta+,beta+,False,0,ee,5.653287670350984,0.9590413923210936,,0.0,,,5783.344000000005,,tracked
94,46,48,Pd,IT,IT,False,1,ee,5.653287670350984,-6.288192770958809,4883.1,4883.1,14.0,14.0,4883.1,,ephemeral
94,46,48,Pd,IT,IT_platypus,True,2,ee,5.653287670350984,-6.686132779630847,7209.8,2326.7,5.0,5.0,2326.7,,ephemeral
94,47,47,Ag,beta+,beta+,False,0,oo,6.653287670350984,-1.5686362358410126,,0.0,,,12678.283000000005,,tracked
94,47,47,Ag,beta+,beta+_iso,False,1,oo,6.653287670350984,-0.3279021420642826,1350.0,,,,14028.283000000005,,tracked
94,47,47,Ag,beta+,beta+_iso,False,2,oo,6.653287670350984,-0.3979400086720376,6500.0,,,,19178.283000000003,,tracked
95,35,60,Br,IT,IT,False,0,eo,-5.731696214233146,-5.167491087293763,,0.0,,,0.0,,tracked
95,36,59,Kr,beta-,beta-,False,0,eo,-4.731696214233146,-0.9430951486635274,,0.0,,,9731.387000000002,,tracked
95,36,59,Kr,IT,IT,False,1,eo,-4.731696214233146,-5.800793520838342,195.5,195.5,3.0,3.0,195.5,,tracked
95,37,58,Rb,beta-,beta-,False,0,eo,-3.731696214233146,-0.422853015172475,,0.0,,,9226.977,,tracked
95,38,57,Sr,beta-,beta-,False,0,eo,-2.7316962142331462,1.3783979009481375,,0.0,,,6090.653000000006,,tracked
95,39,56,Y,beta-,beta-,False,0,eo,-1.7316962142331462,2.790988475088816,,0.0,,,4452.002999999997,,tracked
95,39,56,Y,IT,IT,False,1,eo,-1.7316962142331462,-4.313363730737707,1087.6,1087.6,4.0,4.0,1087.6,,tracked
95,40,55,Zr,beta-,beta-,False,0,eo,-0.7316962142331462,6.742910809435011,,0.0,,,1126.3319999999949,,tracked
95,41,54,Nb,beta-,beta-,False,0,eo,0.2683037857668537,6.480470096744481,,0.0,,,925.6000000000058,,tracked
95,41,54,Nb,IT,IT,False,1,eo,0.2683037857668537,5.494020944384551,235.69,235.69,4.0,4.0,235.69,,tracked
95,42,53,Mo,stable,stable,False,0,eo,1.2683037857668538,,,0.0,,,,,stable
95,43,52,Tc,beta+,beta+,False,0,eo,2.2683037857668538,4.840913683137059,,0.0,,,668.519000000007,,tracked
95,43,52,Tc,beta+,beta+_iso,False,1,eo,2.2683037857668538,6.728625151566062,38.91,,,,707.4290000000105,,tracked
95,44,51,Ru,beta+,beta+,False,0,eo,3.2683037857668538,3.762318377530632,,0.0,,,1541.5979999999904,,tracked
95,45,50,Rh,beta+,beta+,False,0,eo,4.268303785766854,2.478854967528663,,0.0,,,4095.145000000011,,tracked
95,45,50,Rh,IT,IT,False,1,eo,4.268303785766854,2.07040732174012,543.3,543.3,4.0,4.0,543.3,,tracked
95,46,49,Pd,beta+,beta+,False,0,eo,5.268303785766854,0.8692317197309762,,0.0,,,7352.704999999994,,tracked
95,46,49,Pd,beta+,beta+_iso,False,1,eo,5.268303785766854,1.1238516409670858,1875.13,,,,9227.835,,tracked
95,47,48,Ag,beta+,beta+,False,0,eo,6.268303785766854,0.250420002308894,,0.0,,,9037.915,,tracked
95,48,47,Cd,beta+,beta+,False,0,eo,7.268303785766854,-1.494850021680094,,0.0,,,11828.002,,tracked
96,35,61,Br,IT,IT,False,0,oo,-6.116192098850888,-5.522878745280337,,0.0,,,0.0,,tracked
96,36,60,Kr,beta-,beta-,False,0,ee,-5.116192098850888,-1.0969100130080565,,0.0,,,8272.669000000002,,tracked
96,37,59,Rb,beta-,beta-,False,0,oo,-4.116192098850888,-0.6957249495228717,,0.0,,,11563.897000000004,,tracked
96,37,59,Rb,IT,IT,False,1,oo,-4.116192098850888,-5.7447274948966935,0.0,0.0,1.0,1.0,0.0,,tracked
96,38,58,Sr,beta-,beta-,False,0,ee,-3.116192098850888,0.0248959601074849,,0.0,,,5411.737999999998,,tracked
96,39,57,Y,beta-,beta-,False,0,oo,-2.116192098850888,0.7275412570285564,,0.0,,,7108.873999999996,,tracked
96,39,57,Y,beta-,beta-_iso,False,1,oo,-2.116192098850888,0.9822712330395684,1540.0,,,,8648.873999999996,,tracked
96,39,57,Y,IT,IT_platypus,True,2,oo,-2.116192098850888,-6.742321425130816,1655.0,115.0,2.0,2.0,115.0,,ephemeral
96,40,56,Zr,stable,stable,False,0,ee,-1.1161920988508882,1.3692158574101427,,0.0,,,,,stable
96,41,55,Nb,beta-,beta-,False,0,oo,-0.1161920988508882,4.924589385669418,,0.0,,,3192.058999999994,,tracked
96,42,54,Mo,stable,stable,False,0,ee,0.8838079011491118,,,0.0,,,,,stable
96,43,53,Tc,beta+,beta+,False,0,oo,1.883807901149112,5.567957511492065,,0.0,,,1951.2429999999945,,tracked
96,43,53,Tc,IT,IT,False,1,oo,1.883807901149112,3.4899584794248346,34.23,34.23,3.0,3.0,34.23,,tracked
96,44,52,Ru,stable,stable,False,0,ee,2.883807901149112,,,0.0,,,,,stable
96,45,51,Rh,beta+,beta+,False,0,oo,3.883807901149112,2.773786444981193,,0.0,,,5370.654999999992,,tracked
96,45,51,Rh,IT,IT,False,1,oo,3.883807901149112,1.957128197676813,51.98,51.98,3.0,3.0,51.98,,tracked
96,46,50,Pd,beta+,beta+,False,0,ee,4.883807901149112,2.0863598306747484,,0.0,,,2482.3140000000053,,tracked
96,46,50,Pd,IT,IT,False,1,ee,4.883807901149112,-5.743763466794077,2530.57,2530.57,8.0,8.0,2530.57,,tracked
96,47,49,Ag,beta+,beta+,False,0,oo,5.883807901149112,0.6483600109809317,,0.0,,,10649.777000000002,,tracked
96,47,49,Ag,beta+,beta+_iso,False,1,oo,5.883807901149112,0.8388490907372553,0.0,,,,10649.777000000002,,tracked
96,47,49,Ag,IT,IT_platypus,True,2,oo,5.883807901149112,-3.986320302708808,2461.4,2461.4,11.0,11.0,2461.4,,suspect
96,47,49,Ag,IT,IT_platypus,True,3,oo,5.883807901149112,-5.806597096937582,2686.7,225.29999999999973,2.0,2.0,225.29999999999973,,suspect
96,47,49,Ag,IT,IT_platypus,True,4,oo,5.883807901149112,-6.87942606879415,6951.8,4265.1,4.0,4.0,4265.1,,ephemeral
96,48,48,Cd,beta+,beta+,False,0,ee,6.883807901149112,0.001300933020418,,0.0,,,7917.646999999997,,tracked
96,48,48,Cd,beta+,beta+_iso,False,1,ee,6.883807901149112,-0.2915790998652872,6030.0,,,,13947.646999999995,,tracked
96,48,48,Cd,IT,IT_platypus,True,2,ee,6.883807901149112,-6.703334809738469,5605.0,-425.0,4.0,4.0,-425.0,,ephemeral
97,36,61,Kr,beta-,beta-,False,0,eo,-5.500206749771749,-1.2062096153091812,,0.0,,,11095.645999999992,,tracked
97,37,60,Rb,beta-,beta-,False,0,eo,-4.500206749771749,-0.7718563924022582,,0.0,,,10061.529000000002,,tracked
97,37,60,Rb,IT,IT,False,1,eo,-4.500206749771749,-5.2441251443275085,76.6,76.6,1.0,,76.6,,tracked
97,38,59,Sr,beta-,beta-,False,0,eo,-3.500206749771749,-0.3645162531850879,,0.0,,,7534.781000000003,,tracked
97,38,59,Sr,IT,IT,False,1,eo,-3.500206749771749,-6.756465898167938,308.13,308.13,3.0,3.0,308.13,,ephemeral
97,38,59,Sr,IT,IT_platypus,True,2,eo,-3.500206749771749,-6.289882634888183,830.83,522.7,1.0,1.0,522.7,,ephemeral
97,39,58,Y,beta-,beta-,False,0,eo,-2.500206749771749,0.5740312677277188,,0.0,,,6821.237999999998,,tracked
97,39,58,Y,beta-,beta-_iso,False,1,eo,-2.500206749771749,0.0681858617461616,667.52,,,,7488.758000000002,,tracked
97,39,58,Y,IT,IT_platypus,True,2,eo,-2.500206749771749,-0.8477116556169435,3522.6,2855.08,9.0,9.0,2855.08,,tracked
97,40,57,Zr,beta-,beta-,False,0,eo,-1.500206749771749,4.780291383337379,,0.0,,,2666.104000000006,,tracked
97,40,57,Zr,IT,IT,False,1,eo,-1.500206749771749,-6.979638717352292,1264.35,1264.35,3.0,3.0,1264.35,,ephemeral
97,41,56,Nb,beta-,beta-,False,0,eo,-0.5002067497717491,3.636086515103073,,0.0,,,1941.9029999999912,,tracked
97,41,56,Nb,IT,IT,False,1,eo,-0.5002067497717491,1.7686381012476144,743.35,743.35,4.0,4.0,743.35,,tracked
97,42,55,Mo,stable,stable,False,0,eo,0.4997932502282509,,,0.0,,,,,stable
97,43,54,Tc,beta+,beta+,False,0,eo,1.499793250228251,0.6242820958356683,,0.0,,,-701.7340000000045,,tracked
97,43,54,Tc,IT,IT,False,1,eo,1.499793250228251,6.896032119451892,96.57,96.57,4.0,4.0,96.57,,tracked
97,44,53,Ru,beta+,beta+,False,0,eo,2.499793250228251,5.389373078274746,,0.0,,,81.87400000000298,,tracked
97,45,52,Rh,beta+,beta+,False,0,eo,3.499793250228251,3.26528962586083,,0.0,,,2501.002,,tracked
97,45,52,Rh,beta+,beta+_iso,False,1,eo,3.499793250228251,3.442793225939769,258.76,,,,2759.7619999999947,,tracked
97,46,51,Pd,beta+,beta+,False,0,eo,4.499793250228251,2.2695129442179165,,0.0,,,3769.714,,tracked
97,47,50,Ag,beta+,beta+,False,0,eo,5.499793250228251,1.4065401804339552,,0.0,,,5879.8269999999975,,tracked
97,48,49,Cd,beta+,beta+,False,0,eo,6.499793250228251,0.0644579892269184,,0.0,,,9148.002,,tracked
97,48,49,Cd,IT,IT,False,1,eo,6.499793250228251,-3.136677139879544,1245.1,1245.1,4.0,4.0,1245.1,,tracked
97,48,49,Cd,beta+,beta+_iso,False,2,eo,6.499793250228251,0.5865873046717549,2620.0,,,,11768.002,,tracked
97,49,48,In,beta+,beta+,False,0,eo,7.499793250228251,-1.4436974992327127,,0.0,,,12322.029000000002,,tracked
97,49,48,In,proton,proton_iso,False,1,eo,7.499793250228251,-3.9208187539523753,400.0,,,,,,tracked
98,36,62,Kr,beta-,beta-,False,0,ee,-5.88374677077384,-1.368556230986828,,0.0,,,10249.152000000002,,tracked
98,37,61,Rb,beta-,beta-,False,0,oo,-4.88374677077384,-0.9393021596463884,,0.0,,,12053.236999999994,,tracked
98,37,61,Rb,beta-,beta-_iso,False,1,oo,-4.88374677077384,-1.0177287669604316,73.0,,,,12126.236999999994,,tracked
98,37,61,Rb,IT,IT_platypus,True,2,oo,-4.88374677077384,-6.446116973356125,178.5,105.5,1.0,1.0,105.5,,ephemeral
98,38,60,Sr,beta-,beta-,False,0,ee,-3.88374677077384,-0.185086818724926,,0.0,,,5866.359000000011,,tracked
98,39,59,Y,beta-,beta-,False,0,oo,-2.88374677077384,-0.2612194415156308,,0.0,,,8993.008999999991,,tracked
98,39,59,Y,IT,IT,False,1,oo,-2.88374677077384,-6.211124884224583,170.78,170.78,2.0,2.0,170.78,,ephemeral
98,39,59,Y,beta-,beta-_iso,False,2,oo,-2.88374677077384,0.3654879848908996,465.7,,,,9458.708999999988,,tracked
98,39,59,Y,IT,IT_platypus,True,3,oo,-2.88374677077384,-5.161150909262744,496.1,30.400000000000038,2.0,,30.400000000000038,,suspect
98,39,59,Y,IT,IT_platypus,True,4,oo,-2.88374677077384,-6.7447274948966935,594.0,97.89999999999998,1.0,1.0,97.89999999999998,,ephemeral
98,39,59,Y,IT,IT_platypus,True,5,oo,-2.88374677077384,-6.346787486224656,972.17,378.17,5.0,5.0,378.17,,ephemeral
98,39,59,Y,IT,IT_platypus,True,6,oo,-2.88374677077384,-6.1180450286604,1181.5,209.33000000000004,2.0,2.0,209.33000000000004,,ephemeral
98,40,58,Zr,beta-,beta-,False,0,ee,-1.88374677077384,1.4871383754771863,,0.0,,,2242.854999999996,,tracked
98,40,58,Zr,IT,IT,False,1,ee,-1.88374677077384,-5.721246399047171,6601.9,6601.9,17.0,17.0,6601.9,,tracked
98,41,57,Nb,beta-,beta-,False,0,oo,-0.8837467707738398,0.456366033129043,,0.0,,,4591.368000000002,,tracked
98,41,57,Nb,beta-,beta-_iso,False,1,oo,-0.8837467707738398,3.486572150518356,84.0,,,,4675.368000000002,,tracked
98,42,56,Mo,stable,stable,False,0,ee,0.1162532292261602,,,0.0,,,,,stable
98,43,55,Tc,beta-,beta-,False,0,oo,1.1162532292261602,0.6232492903979004,,0.0,,,1792.656999999992,,tracked
98,43,55,Tc,IT,IT,False,1,oo,1.1162532292261602,-4.832682665251824,90.77,90.77,4.0,,90.77,,tracked
98,44,54,Ru,stable,stable,False,0,ee,2.11625322922616,,,0.0,,,,,stable
98,45,53,Rh,beta+,beta+,False,0,oo,3.11625322922616,2.718667735316211,,0.0,,,4027.654000000002,,tracked
98,45,53,Rh,IT,IT,False,1,oo,3.11625322922616,2.3344537511509307,56.3,56.3,3.0,3.0,56.3,,tracked
98,46,52,Pd,beta+,beta+,False,0,ee,4.11625322922616,3.0261245167454502,,0.0,,,832.2359999999967,,tracked
98,47,51,Ag,beta+,beta+,False,0,oo,5.11625322922616,1.6766936096248666,,0.0,,,7232.561999999998,,tracked
98,47,51,Ag,IT,IT,False,1,oo,5.11625322922616,-6.79317412396815,107.28,107.28,2.0,2.0,107.28,,ephemeral
98,48,50,Cd,beta+,beta+,False,0,ee,6.11625322922616,0.9680157139936416,,0.0,,,4408.002,,tracked
98,48,50,Cd,IT,IT,False,1,ee,6.11625322922616,-6.812479279163537,2428.3,2428.3,8.0,8.0,2428.3,,ephemeral
98,48,50,Cd,IT,IT_platypus,True,2,ee,6.11625322922616,-6.649751981665837,6635.0,4206.7,4.0,4.0,4206.7,,ephemeral
98,49,49,In,beta+,beta+,False,0,oo,7.11625322922616,-1.5228787452803376,,0.0,,,12708.427000000003,,tracked
98,49,49,In,beta+,beta+_iso,False,1,oo,7.11625322922616,-0.0506099933550872,820.0,,,,13528.427000000003,,tracked
99,36,63,Kr,beta-,beta-,False,0,eo,-6.266818608661815,-1.3979400086720375,,0.0,,,12721.15,,tracked
99,37,62,Rb,beta-,beta-,False,0,eo,-5.266818608661815,-1.2676062401770316,,0.0,,,11397.377,,tracked
99,38,61,Sr,beta-,beta-,False,0,eo,-4.266818608661815,-0.5699249444480607,,0.0,,,8125.202999999994,,tracked
99,39,60,Y,beta-,beta-,False,0,eo,-3.266818608661815,0.1714339009430082,,0.0,,,6972.940000000002,,tracked
99,39,60,Y,IT,IT,False,1,eo,-3.266818608661815,-5.086186147616283,2141.65,2141.65,6.0,6.0,2141.65,,tracked
99,40,59,Zr,beta-,beta-,False,0,eo,-2.266818608661815,0.3222192947339193,,0.0,,,4718.673999999999,,tracked
99,40,59,Zr,IT,IT,False,1,eo,-2.266818608661815,-6.473660722610156,251.96,251.96,3.0,3.0,251.96,,ephemeral
99,41,58,Nb,beta-,beta-,False,0,eo,-1.266818608661815,1.1760912590556811,,0.0,,,3634.7620000000015,,tracked
99,41,58,Nb,beta-,beta-_iso,False,1,eo,-1.266818608661815,2.1760912590556813,365.27,,,,4000.032000000007,,tracked
99,42,57,Mo,beta-,beta-,False,0,eo,-0.2668186086618149,5.375398750722876,,0.0,,,1357.7630000000063,,tracked
99,42,57,Mo,IT,IT,False,1,eo,-0.2668186086618149,-4.809668301829708,97.785,97.785,2.0,2.0,97.785,,tracked
99,42,57,Mo,IT,IT_platypus,True,2,eo,-0.2668186086618149,-6.119186407719209,684.1,586.315,3.0,3.0,586.315,,ephemeral
99,43,56,Tc,beta-,beta-,False,0,eo,0.733181391338185,2.3244882333076564,,0.0,,,297.5159999999887,,tracked
99,43,56,Tc,IT,IT,False,1,eo,0.733181391338185,4.334931212525386,142.6836,142.6836,4.0,4.0,142.6836,,tracked
99,44,55,Ru,stable,stable,False,0,eo,1.733181391338185,,,0.0,,,,,stable
99,45,54,Rh,beta+,beta+,False,0,eo,2.733181391338185,6.143339618510743,,0.0,,,1018.8649999999976,,tracked
99,45,54,Rh,beta+,beta+_iso,False,1,eo,2.733181391338185,4.228400358703005,64.4,,,,1083.2649999999917,,tracked
99,46,53,Pd,beta+,beta+,False,0,eo,3.733181391338185,3.1085650237328344,,0.0,,,2379.6629999999927,,tracked
99,47,52,Ag,beta+,beta+,False,0,eo,4.733181391338185,2.094121595840561,,0.0,,,4448.380000000012,,tracked
99,47,52,Ag,IT,IT,False,1,eo,4.733181391338185,1.021189299069938,506.2,506.2,4.0,4.0,506.2,,tracked
99,48,51,Cd,beta+,beta+,False,0,eo,5.733181391338185,1.230448921378274,,0.0,,,5759.352999999996,,tracked
99,49,50,In,beta+,beta+,False,0,eo,6.733181391338185,0.4927603890268375,,0.0,,,7533.133999999998,,tracked
99,50,49,Sn,beta+,beta+,False,0,eo,7.733181391338185,-1.619788758288394,,0.0,,,12378.002,,tracked
100,36,64,Kr,beta-,beta-,False,0,ee,-6.6494285585435335,-1.9208187539523751,,0.0,,,11795.883999999998,,tracked
100,37,63,Rb,beta-,beta-,False,0,oo,-5.6494285585435335,-1.2898826348881838,,0.0,,,13551.621,,tracked
100,38,62,Sr,beta-,beta-,False,0,ee,-4.6494285585435335,-0.6944336864846961,,0.0,,,7503.735999999997,,tracked
100,38,62,Sr,IT,IT,False,1,ee,-4.6494285585435335,-6.913640169325252,1618.72,1618.72,4.0,4.0,1618.72,,ephemeral
100,39,61,Y,beta-,beta-,False,0,oo,-3.6494285585435335,-0.0268721464003013,,0.0,,,9051.49500000001,,tracked
100,39,61,Y,beta-,beta-_iso,False,1,oo,-3.6494285585435335,-0.1384655891409622,144.0,,,,9195.49500000001,,tracked
100,40,60,Zr,beta-,beta-,False,0,ee,-2.649428558543533,0.8512583487190752,,0.0,,,3418.5099999999948,,tracked
100,41,59,Nb,beta-,beta-,False,0,oo,-1.6494285585435335,0.1760912590556812,,0.0,,,6401.782999999996,,tracked
100,41,59,Nb,beta-,beta-_iso,False,1,oo,-1.6494285585435335,0.4756711883244297,313.0,,,,6714.782999999996,,tracked
100,41,59,Nb,IT,IT_platypus,True,2,oo,-1.6494285585435335,-6.337242168318426,347.0,34.0,1.0,1.0,34.0,,ephemeral
100,41,59,Nb,IT,IT_platypus,True,3,oo,-1.6494285585435335,-4.905528871358356,734.0,387.0,4.0,4.0,387.0,,suspect
100,42,58,Mo,stable,stable,False,0,ee,-0.6494285585435335,0.8494194137968994,,0.0,,,,,stable
100,43,57,Tc,beta-,beta-,False,0,oo,0.3505714414564664,1.1892094895823062,,0.0,,,3206.4400000000023,,tracked
100,43,57,Tc,IT,IT,False,1,oo,0.3505714414564664,-5.079876673709276,200.67,200.67,3.0,3.0,200.67,,tracked
100,43,57,Tc,IT,IT_platypus,True,2,oo,0.3505714414564664,-5.494850021680094,243.95,43.28,2.0,2.0,43.28,,suspect
100,44,56,Ru,stable,stable,False,0,ee,1.3505714414564665,,,0.0,,,,,stable
100,45,55,Rh,beta+,beta+,False,0,oo,2.3505714414564665,4.874365835730049,,0.0,,,2614.2629999999986,,tracked
100,45,55,Rh,IT,IT,False,1,oo,2.3505714414564665,-6.669586226650809,74.782,74.782,1.0,1.0,74.782,,ephemeral
100,45,55,Rh,IT,IT_platypus,True,2,oo,2.3505714414564665,2.4409090820652177,107.6,32.818,3.0,3.0,32.818,,tracked
100,45,55,Rh,IT,IT_platypus,True,3,oo,2.3505714414564665,-6.886056647693163,219.61,112.01000000000002,2.0,2.0,112.01000000000002,,ephemeral
100,46,54,Pd,beta+,beta+,False,0,ee,3.3505714414564665,5.496420367515006,,0.0,,,-643.5400000000013,,tracked
100,47,53,Ag,beta+,beta+,False,0,oo,4.3505714414564665,2.0813473078041325,,0.0,,,6052.705000000009,,tracked
100,47,53,Ag,beta+,beta+_iso,False,1,oo,4.3505714414564665,2.1283992687178066,15.52,,,,6068.225000000013,,tracked
100,48,52,Cd,beta+,beta+,False,0,ee,5.3505714414564665,1.6910814921229684,,0.0,,,2921.375999999996,,tracked
100,49,51,In,beta+,beta+,False,0,oo,6.3505714414564665,0.7497363155690611,,0.0,,,8994.451000000001,,tracked
100,50,50,Sn,beta+,beta+,False,0,ee,7.350571441456466,0.0718820073061253,,0.0,,,6008.002,,tracked
101,37,64,Rb,beta-,beta-,False,0,eo,-6.0315827688786,-1.4975728800155672,,0.0,,,12757.496999999996,,tracked
101,38,63,Sr,beta-,beta-,False,0,eo,-5.0315827688786,-0.9442395353122652,,0.0,,,9729.873,,tracked
101,39,62,Y,beta-,beta-,False,0,eo,-4.0315827688786,-0.370590400897281,,0.0,,,8106.199999999997,,tracked
101,39,62,Y,IT,IT,False,1,eo,-4.0315827688786,-6.060480747381382,1205.0,1205.0,4.0,4.0,1205.0,,ephemeral
101,40,61,Zr,beta-,beta-,False,0,eo,-3.0315827688786,0.359835482339888,,0.0,,,5730.501000000004,,tracked
101,41,60,Nb,beta-,beta-,False,0,eo,-2.0315827688786,0.8512583487190752,,0.0,,,4628.464000000007,,tracked
101,42,59,Mo,beta-,beta-,False,0,eo,-1.0315827688786,2.9428014663179405,,0.0,,,2824.6409999999887,,tracked
101,42,59,Mo,IT,IT,False,1,eo,-1.0315827688786,-6.645891560852599,13.497,13.497,1.0,1.0,13.497,,ephemeral
101,42,59,Mo,IT,IT_platypus,True,2,eo,-1.0315827688786,-6.876148359032914,57.015,43.518,1.0,1.0,43.518,,ephemeral
101,43,58,Tc,beta-,beta-,False,0,eo,-0.0315827688786001,2.9310508467773912,,0.0,,,1613.520000000004,,tracked
101,43,58,Tc,IT,IT,False,1,eo,-0.0315827688786001,-3.196542884351586,207.526,207.526,4.0,4.0,207.526,,tracked
101,44,57,Ru,stable,stable,False,0,eo,0.9684172311214,,,0.0,,,,,stable
101,44,57,Ru,IT,IT,False,1,eo,0.9684172311214,-4.756961951313706,527.56,527.56,3.0,3.0,527.56,,tracked
101,45,56,Rh,beta+,beta+,False,0,eo,1.9684172311214,8.10868945846772,,0.0,,,-476.3130000000024,,tracked
101,45,56,Rh,beta+,beta+_iso,False,1,eo,1.9684172311214,5.5743035718411225,157.32,,,,-318.9929999999954,,tracked
101,46,55,Pd,beta+,beta+,False,0,eo,2.9684172311214,4.4841859110979945,,0.0,,,958.2849999999958,,tracked
101,47,54,Ag,beta+,beta+,False,0,eo,3.9684172311214,2.823474229170301,,0.0,,,3075.7629999999986,,tracked
101,47,54,Ag,IT,IT,False,1,eo,3.9684172311214,0.4913616938342727,274.1,274.1,4.0,4.0,274.1,,tracked
101,48,53,Cd,beta+,beta+,False,0,eo,4.9684172311214,1.9116901587538613,,0.0,,,4475.9200000000055,,tracked
101,49,52,In,beta+,beta+,False,0,eo,5.9684172311214,1.1789769472931697,,0.0,,,6269.567000000003,,tracked
101,50,51,Sn,beta+,beta+,False,0,eo,6.9684172311214,0.3463529744506387,,0.0,,,7217.278999999995,,tracked
102,37,65,Rb,beta-,beta-,False,0,oo,-6.413287246310482,-1.431798275933005,,0.0,,,14906.999000000003,,tracked
102,38,64,Sr,beta-,beta-,False,0,ee,-5.413287246310482,-1.1611509092627446,,0.0,,,9013.330000000002,,tracked
102,39,63,Y,beta-,beta-,False,0,oo,-4.413287246310482,-0.4436974992327127,,0.0,,,10408.785999999993,,tracked
102,39,63,Y,beta-,beta-_iso,False,1,oo,-4.413287246310482,-0.5228787452803376,100.0,,,,10508.785999999993,,tracked
102,40,62,Zr,beta-,beta-,False,0,ee,-3.4132872463104817,0.3031960574204888,,0.0,,,4716.838000000003,,tracked
102,41,61,Nb,beta-,beta-,False,0,oo,-2.4132872463104817,0.6334684555795865,,0.0,,,7262.600999999995,,tracked
102,41,61,Nb,beta-,beta-_iso,False,1,oo,-2.4132872463104817,0.1172712956557642,94.0,,,,7356.600999999995,,tracked
102,42,60,Mo,beta-,beta-,False,0,ee,-1.4132872463104815,2.831229693867064,,0.0,,,1012.0550000000076,,tracked
