snid,n_obs,chi2_dof,stretch,residual,ln_A,t0,A_plasma,beta,neg_logL,pass_n_obs,pass_chi2,pass_stretch,is_flashlight,is_candidate
1876509,79,3.449473096315269,8.911921150950294,44.353351738048005,1.8599345125122433,57894.860830734724,0.1,1.5,131.07997765998022,True,True,True,True,True
1376225,84,5.316561283007257,2.0926189071352446,46.997337333170314,4.176779005405564,57595.55018574882,0.1,1.5,215.3207319617939,True,True,True,True,True
1876455,105,3.404993071015093,4.3605214517899356,42.870939402512995,1.9390230231167997,57936.335,0.1,1.5,173.65464662176976,True,True,True,True,True
1258086,36,5.777733339784342,1.4574993735921586,49.86935087348776,5.636163164736168,56640.412514863725,0.1,1.5,95.33260010644163,True,True,True,True,True
1291282,98,4.214924123043108,0.5628122189689138,43.71413181918756,1.5708035339364343,56988.0700627028,0.1,1.5,200.2088958445476,True,True,True,True,True
1274457,41,5.3560481158213165,5.921002269359651,52.76586215980219,6.660903007406539,56488.325,0.1,1.5,101.764914200605,True,True,True,True,True
1271436,93,5.029698660225218,2.433548838529922,47.16222952144196,4.144344333947394,56614.384452146456,0.1,1.5,226.3364397101348,True,True,True,True,True
1964050,20,4.14930326936779,0.4504144888523678,44.77814248553586,1.669359537360279,58114.32470222921,0.1,1.5,35.269077789626216,True,True,True,True,True
1291962,102,7.646578278657964,0.9131961057148119,46.74646506406935,3.51810718626961,57271.99326397815,0.1,1.5,378.5056247935692,True,True,True,True,True
1514071,76,7.523276759712958,2.916589821713009,41.133773171651676,2.0028262772329057,57629.8633277853,0.1,1.5,274.599601729523,True,True,True,True,True
1776220,110,5.506996785576547,7.449833664061271,44.331325325225066,3.8398267032151807,57722.078,0.1,1.5,294.62432802834525,True,True,True,True,True
1876670,54,3.3204122875988435,5.6558725746663,43.36621052252051,1.552507772696174,57906.06935381309,0.1,1.5,84.67051333377051,True,True,True,True,True
1339783,106,4.177740028634872,10.0,49.656952603405124,5.530451732909661,57431.25715482779,0.1,1.5,215.1536114746959,True,True,False,True,False
1440057,226,3.9729625828425674,2.139800174381654,45.9051306570953,3.8626973557563886,57623.37996731753,0.1,1.5,442.9853279869463,True,True,True,True,True
1254185,103,4.283743430010071,0.3,9.92780683460186,-30.0,56493.282,0.1,1.5,214.18717150050358,True,True,True,True,True
1279640,96,6.408994635565179,1.8557085069280066,45.267482954612376,3.338208688613939,57224.554511349306,0.1,1.5,298.01825055378083,True,True,True,True,True
1335885,116,4.288402643723449,2.150686575815268,45.00260950663942,3.531982700843386,57298.11619342706,0.1,1.5,242.29474937037486,True,True,True,True,True
1251225,100,3.6479927630639137,2.6404597537499592,44.19223314566308,2.6273230293659893,56490.98305121603,0.1,1.5,176.92764900859981,True,True,True,True,True
1783060,98,3.290932861131961,1.8106155535240038,40.23307530418466,0.5537894519612685,57931.217,0.1,1.5,156.31931090376816,True,True,True,True,True
1854072,88,13.023509021407007,6.624850106006803,50.60775620756169,6.476338863279906,57939.351,0.1,1.5,553.4991334097978,True,False,True,True,False
1247725,105,23.957403882197788,1.000857251521658,43.90655084973564,0.003186582475823485,56532.21311390687,0.1,1.5,1221.8275979920872,True,False,True,True,False
1520020,109,4.067344230509175,1.841158017400766,43.98794280613143,2.833633248640588,57654.88714192648,0.1,1.5,215.56924421698625,True,True,True,True,True
1308038,97,6.175697040563815,2.654060194789917,44.10469186257668,2.811585848410374,57235.393813114555,0.1,1.5,290.2577609064993,True,True,True,True,True
1246279,158,17.960804737309168,0.3,11.281242023363141,-30.0,57199.403,0.1,1.5,1391.9623671414604,True,False,True,True,False
1260623,105,3.6326600502762836,2.9408629091933873,46.23510150972918,3.8523323159507825,56562.72032892339,0.1,1.5,185.26566256409046,True,True,True,True,True
1291120,101,5.924758698687727,5.376823902969356,49.435386159397005,5.4857232833522005,56862.096,0.1,1.5,290.3131762356986,True,True,True,True,True
1293175,83,5.274108527980405,2.6314843424834087,45.372622023463656,2.999870214972738,56840.284,0.1,1.5,210.96434111921621,True,True,True,True,True
1252959,104,4.886262707304291,4.529191610137529,41.15022550002826,1.3607452901749184,56486.218,0.1,1.5,246.7562667188667,True,True,True,True,True
1948509,19,5.33047287627589,3.5082383901301855,47.96524543994312,4.466993562332718,58077.41449407465,0.1,1.5,42.64378301020712,False,True,True,True,False
1595050,119,5.477949937231848,10.0,7.261289070443816,-30.0,58069.174,0.1,1.5,317.7210963594472,True,True,False,True,False
1922281,65,6.962613269997386,2.563437806147497,44.14257391062803,2.6196581861225923,58049.031862544645,0.1,1.5,215.841011369919,True,True,True,True,True
1311558,100,3.2756501091558516,6.889023056605697,51.974307485206836,6.214837314013273,56865.265,0.1,1.5,158.8690302940588,True,True,True,True,True
1302444,105,3.324360869948282,0.3,44.230335854870894,2.327204166434832,57338.39418292924,0.1,1.5,169.54240436736237,True,True,True,True,True
1252733,104,3.7913369893003255,2.8134419859311808,41.85438855358034,1.723014237194139,56506.341089421614,0.1,1.5,191.46251795966643,True,True,True,True,True
1285827,107,9.65452677933902,9.481639720539684,49.394436677218344,5.324249698539177,57199.279,0.1,1.5,502.0353925256291,True,True,False,True,False
1347500,70,3.370605253178444,1.122310305580194,39.72192946387207,-0.6990719881525251,57307.845061124084,0.1,1.5,112.91527598147786,True,True,True,True,True
1247531,102,26.124187551169193,5.205268665570326,45.06061025079743,4.981976780950461,56484.204,0.1,1.5,1293.147283782875,True,False,True,True,False
1246819,83,11.513669024963814,3.270044580059735,42.49287534319584,2.8664771096621138,56486.207,0.1,1.5,460.5467609985526,True,False,True,True,False
1894174,88,3.783572275215775,0.3,8.313387739641485,-30.0,57954.359,0.1,1.5,160.80182169667043,True,True,True,True,True
1322619,120,4.687702472226668,10.0,6.780227346484104,-30.0,57377.07,0.1,1.5,274.2305946252601,True,True,False,True,False
1247608,74,9.621072336352984,6.130811124003465,49.538534604565065,5.801553165949649,56501.216,0.1,1.5,341.5480679405309,True,True,True,True,True
1397039,60,3.745292881667784,0.9999055168916964,40.83345749931032,0.004049276070151819,57772.06418137463,0.1,1.5,106.74084712753185,True,True,True,True,True
1860143,95,4.817715947240032,3.590796949108971,36.133161841181646,-0.8867585762417676,57931.217,0.1,1.5,221.61493357304147,True,True,True,True,True
1302187,98,7.936282056558321,2.508816888717912,43.93201669680602,3.741438521349586,56901.87600153739,0.1,1.5,376.97339768652023,True,True,True,True,True
1298494,103,7.693195843811964,5.2414929412788585,53.38535916178584,7.295742733621516,56865.267,0.1,1.5,384.6597921905982,True,True,True,True,True
1552028,116,4.89361168402903,2.149833186140591,45.87020099073107,4.081326906760211,57669.616040329005,0.1,1.5,276.4890601476402,True,True,True,True,True
1852018,98,4.137174639925768,3.334588503289757,44.10497482978845,2.7248082020990054,57951.50576329148,0.1,1.5,196.515795396474,True,True,True,True,True
1258400,99,5.036945610898908,0.3,9.408194886999631,-30.0,56493.21,0.1,1.5,241.77338932314757,True,True,True,True,True
1904300,77,4.812094654703551,1.7478403392098842,46.56775399784693,3.3251754339709336,58039.32283790717,0.1,1.5,178.04750222403138,True,True,True,True,True
1643271,54,3.0339599841562888,3.069621933309135,46.240228023278135,3.5851621013051584,57680.5753974605,0.1,1.5,77.36597959598537,True,True,True,True,True
1259241,101,14.824613899759093,3.439758481246721,40.417128244700834,1.9670960123696446,56594.57660113928,0.1,1.5,726.4060810881956,True,False,True,True,False
1298731,98,3.2572637183625197,3.017635245708239,46.26373400919269,3.8799033438234716,56877.94213463972,0.1,1.5,154.72002662221968,True,True,True,True,True
1303551,103,3.9964541466164722,0.999901030197359,43.267737373926096,0.004241562970332069,57006.06270610231,0.1,1.5,199.82270733082362,True,True,True,True,True
1247437,102,10.207724493723475,0.3,42.59574821052881,-2.0826159214781796,56487.92615415938,0.1,1.5,505.28236243931207,True,False,True,True,False
1280808,90,3.7869585199624543,1.7498722224253223,46.17751216334598,3.3719688836739365,57220.684255838736,0.1,1.5,164.73269561836676,True,True,True,True,True
1251930,75,7.370255020069998,0.3,8.52279898287292,-30.0,56994.059,0.1,1.5,265.32918072251994,True,True,True,True,True
1284066,104,5.248277097611983,6.903808520980837,44.14815839883777,2.8426714685100123,56484.283,0.1,1.5,265.03799342940516,True,True,True,True,True
1293028,81,4.8329021573623745,1.8283292890503577,46.297989072607535,3.453423753661994,56880.36495415318,0.1,1.5,188.4831841371326,True,True,True,True,True
1292651,100,12.066133246215538,5.47669922237168,49.73251983470235,5.904890494445219,56865.19,0.1,1.5,585.2074624414536,True,False,True,True,False
1290171,101,4.866136219351174,3.2598594470670226,43.89876555830408,2.369445514161683,56835.289,0.1,1.5,238.4406747482075,True,True,True,True,True
1370569,118,3.4141962674312385,3.0646926534421173,51.91130991903505,8.82197603412331,57402.119375399445,0.1,1.5,196.31628537729623,True,True,True,True,True
1248119,65,8.458961741596884,2.998844663800881,43.116918070613714,2.4096205690767505,56499.52260257254,0.1,1.5,262.2278139895034,True,True,True,True,True
1924070,44,4.565966383723645,2.2267325121152846,46.037468938015145,3.536979345773723,58056.37881493724,0.1,1.5,93.60231086633473,True,True,True,True,True
1938153,40,3.586051919983824,2.2040882291705928,43.40041065779958,2.3726523047630295,58075.77202728791,0.1,1.5,66.34196051970075,True,True,True,True,True
1308753,99,4.448515407481266,0.3,9.774292707047827,-30.0,57198.419,0.1,1.5,213.52873955910076,True,True,True,True,True
1295316,43,11.25084490679003,6.364263163437013,53.71542871409103,7.277767238156962,56840.285,0.1,1.5,225.0168981358006,True,False,True,True,False
1280223,75,7.855275726320055,6.23236834947336,48.78062979115944,5.189593735750549,56493.105,0.1,1.5,282.789926147522,True,True,True,True,True
1249984,105,4.455724555232433,3.677244896094006,47.31244595847449,4.267381638752958,57198.375,0.1,1.5,227.2419523168541,True,True,True,True,True
1283077,76,5.116930286136258,2.347930978404469,46.49685173356191,3.9326301313271728,57217.23043670261,0.1,1.5,186.76795544397342,True,True,True,True,True
1304330,108,3.8699616007465756,3.638662102657882,45.23325157268288,2.742207455179596,57208.06825329283,0.1,1.5,203.17298403919523,True,True,True,True,True
1643075,3,9.756947393221013,10.0,7.909837517295159,-30.0,57789.095,0.1,1.5,4.878473696610507,False,True,False,True,False
1291988,93,31.81487861950243,10.0,73.34496736367977,28.223783932864272,57253.513199753965,0.1,1.5,1431.6695378776094,True,False,False,True,False
1321522,219,3.493338102171584,3.192133157261465,42.54686312200031,2.888596995557265,56970.52203863986,0.1,1.5,377.2805150345311,True,True,True,True,True
1833572,74,5.9795102253329375,1.3211088271760523,47.69334889975052,4.40375730045092,57997.62137809782,0.1,1.5,212.27261299931928,True,True,True,True,True
1312314,101,3.4796204561746147,0.3,8.167512085992357,-30.0,56862.096,0.1,1.5,170.5014023525561,True,True,True,True,True
1644199,116,7.889983321536077,1.648175158541573,46.22589522613762,3.650800784421861,57713.10974271743,0.1,1.5,445.7840576667883,True,True,True,True,True
1296416,73,8.239697387003778,6.8200891577554446,52.33694655168552,6.854811423634565,56853.223,0.1,1.5,288.38940854513226,True,True,True,True,True
1294682,68,5.32815980088646,5.852854033030487,48.02661836840194,4.427270834102906,56882.152,0.1,1.5,173.16519352880994,True,True,True,True,True
1341443,96,3.6689951409073664,0.3,9.878975568166773,-30.0,57253.136,0.1,1.5,170.60827405219254,True,True,True,True,True
1346758,83,4.703033689303898,2.876752208313159,45.833855341161865,3.8596332298977387,57335.93500693495,0.1,1.5,188.1213475721559,True,True,True,True,True
1253375,103,5.586960870946664,0.3,6.6886769812544316,-30.0,56484.283,0.1,1.5,279.3480435473332,True,True,True,True,True
1908380,52,5.533886807883885,1.6408302576229339,45.377372482161874,3.69611901789807,58047.93940140632,0.1,1.5,135.5802267931552,True,True,True,True,True
1330559,118,3.9236268058769057,1.98225983319348,46.63642592318186,3.968943282164851,57245.058120986454,0.1,1.5,225.60854133792208,True,True,True,True,True
1966082,6,7.961142865258208,4.172830549231292,47.62051217984181,4.6507102725702865,58074.09807289637,0.1,1.5,11.941714297887312,False,True,True,True,False
1879474,100,5.087854718544664,5.264544987801485,40.82838274614482,0.07565668372247103,57932.386,0.1,1.5,246.76095384941618,True,True,True,True,True
1246796,59,8.208887920224432,0.7242997644303727,43.73648650037207,1.7053367123159155,56594.4493453244,0.1,1.5,229.84886176628413,True,True,True,True,True
1888049,80,4.741422366878409,3.0308805194073303,46.73704726729569,3.832269063276094,57997.06000398083,0.1,1.5,182.54476112481873,True,True,True,True,True
1290821,96,4.906201038813452,4.571011297063776,47.05202608269338,4.013525844121453,56916.353,0.1,1.5,228.1383483048255,True,True,True,True,True
1699114,109,4.689460309317043,1.3692158429999297,44.67924962143442,3.5149440922846296,57749.18995805575,0.1,1.5,248.54139639380327,True,True,True,True,True
1286104,90,6.597556661627524,4.914736735490953,53.98049105441312,7.46985036712524,56517.157,0.1,1.5,286.9937147807973,True,True,True,True,True
1961037,48,2.8742622814238517,3.5229322926131297,42.94855558772956,1.1626128283359378,57993.26503098057,0.1,1.5,64.67090133203666,True,True,True,True,True
1334668,92,2.927943701027195,0.3,9.500238078079725,-30.0,57269.263,0.1,1.5,130.29349469571017,True,True,True,True,True
1296618,83,5.58070233790684,10.0,8.423921724734058,-30.0,57323.335,0.1,1.5,223.2280935162736,True,True,False,True,False
1488029,118,4.798549072957829,2.302741122493034,46.21792354810528,4.288395160575973,57635.916493548866,0.1,1.5,275.91657169507516,True,True,True,True,True
1278572,95,6.781273504407083,6.614125701461697,50.21468598895092,5.625479105898187,57223.328,0.1,1.5,311.9385812027258,True,True,True,True,True
1713021,130,4.6229915552180305,10.0,8.197485623829081,-30.0,58142.183,0.1,1.5,293.5599637563449,True,True,False,True,False
1702027,98,4.415103049232939,1.0402541462845494,44.238823915451576,1.8673989609904638,57972.55248871293,0.1,1.5,209.7173948385646,True,True,True,True,True
1305653,100,3.3263111139297736,7.308354093668362,48.34481697722924,4.674964477744524,56853.383,0.1,1.5,161.32608902559403,True,True,True,True,True
1780125,98,3.6984133481369734,2.7994839410857923,44.21065541542742,2.352860908947015,57934.167064944,0.1,1.5,175.67463403650623,True,True,True,True,True
1294691,80,6.779387915213009,5.224548503432352,46.677420651031696,3.943026667144821,56840.284,0.1,1.5,261.00643473570085,True,True,True,True,True
1273056,105,3.5853129332718106,3.9662341256422167,48.45773978174313,4.511787918107977,56470.222,0.1,1.5,182.85095959686234,True,True,True,True,True
1288355,97,8.75049658392795,10.0,50.59940452076216,6.316892810610369,56709.46204929431,0.1,1.5,411.2733394446136,True,True,False,True,False
1277813,81,11.32625247205801,10.0,47.05512307023696,4.735229373029,57079.25517409842,0.1,1.5,441.7238464102624,True,False,False,True,False
1958076,28,3.455794523545847,10.0,5.228568126287541,-30.0,58214.037,0.1,1.5,43.19743154432309,True,True,False,True,False
1345594,103,3.6596351104704543,1.8385078419964374,45.83797532937896,4.185854580463769,57357.14775347272,0.1,1.5,182.9817555235227,True,True,True,True,True
1342428,80,4.3820449567442585,1.1317119802992583,44.955677158692595,3.647353877633634,57354.28808523715,0.1,1.5,168.70873083465395,True,True,True,True,True
1335717,107,8.006024484682301,2.2427629124941415,44.45732434235627,3.569327864853477,57299.54545818452,0.1,1.5,416.31327320347964,True,True,True,True,True
1303090,99,3.6947281645907193,2.3695284260576326,41.4945666467093,1.6678728886558787,56905.53048273852,0.1,1.5,177.34695190035453,True,True,True,True,True
1327490,109,3.40923176569591,0.3564471827807462,44.99089266590903,4.453221615978826,57039.839790219725,0.1,1.5,180.68928358188322,True,True,True,True,True
1292369,102,10.328011824045985,5.764959578394342,52.37620104073514,7.192247969603457,56865.267,0.1,1.5,511.2365852902763,True,False,True,True,False
1896077,112,3.2665073877109827,10.0,38.575319917541876,-0.27481567279114927,57870.57013541705,0.1,1.5,178.02465263024857,True,True,False,True,False
1253119,75,4.538405733236604,1.6166532305806809,45.13712593605485,4.100657812211551,56533.9782781467,0.1,1.5,163.38260639651773,True,True,True,True,True
1247093,74,3.033576013785789,1.124158907863435,47.12305076232103,4.141327131234753,56507.213344205236,0.1,1.5,107.69194848939551,True,True,True,True,True
1314031,65,8.824857153299693,7.354350970845483,47.64016270259511,4.428081384597945,56893.192,0.1,1.5,273.57057175229045,True,True,True,True,True
1780091,28,5.653632904623355,8.27443676930726,41.4502030918556,1.6412309213235972,57990.749580217285,0.1,1.5,70.67041130779194,True,True,True,True,True
1297064,109,3.7809862017759617,2.0036685277398787,46.31814999598332,3.7683812004961013,56873.69833605536,0.1,1.5,200.39226869412596,True,True,True,True,True
1656082,117,4.018013490666813,1.0003037090480744,42.76238999027335,0.001012363493583024,57980.31871064966,0.1,1.5,229.02676896800833,True,True,True,True,True
1263444,97,3.1550870590548787,0.9681956891317176,43.45406441650066,1.854152300812789,56586.15519514127,0.1,1.5,148.2890917755793,True,True,True,True,True
1299851,53,3.7390975016016683,0.5258206588961657,45.99775732280869,2.469515119902603,57002.22148421605,0.1,1.5,93.4774375400417,True,True,True,True,True
1274260,102,2.792242137609776,2.7428566480287233,44.84631856030359,2.937149669514511,56472.05934905429,0.1,1.5,138.2159858116839,True,True,True,True,True
1298850,102,8.26104258895472,1.0974201789183289,42.221846213022054,-3.898976215115283,57289.37074151996,0.1,1.5,408.9216081532586,True,True,True,True,True
1283113,23,13.739803740492448,9.263331795924625,47.62268800201856,4.598201418545393,57199.342,0.1,1.5,137.39803740492448,True,False,False,True,False
1926148,99,3.822039760124362,5.7385941062949035,42.230498774370645,1.194582020382363,57936.301,0.1,1.5,183.45790848596937,True,True,True,True,True
1255576,94,6.162581755399413,2.48262481944074,44.81264912197935,4.061506004533996,56535.92439097462,0.1,1.5,280.39746987067326,True,True,True,True,True
1620051,103,6.349069592528779,0.9998120212624055,41.08635661601604,0.008056231611192288,58011.365050156346,0.1,1.5,317.45347962643893,True,True,True,True,True
1248360,113,6.14706344180516,4.281194753565557,46.41401477833048,4.151977503215541,56484.218,0.1,1.5,338.08848929928376,True,True,True,True,True
1340880,88,4.246038071376094,1.7470860595701452,44.985665707276354,2.3711638778127337,57337.304892879045,0.1,1.5,180.456618033484,True,True,True,True,True
1246717,83,5.49895282296796,2.143785830629119,45.24660365288166,3.174192983107851,56496.557908762916,0.1,1.5,219.95811291871837,True,True,True,True,True
1376090,102,4.601044883872157,3.2618949395104186,46.19061432222581,2.969550904898014,57564.28,0.1,1.5,227.75172175167177,True,True,True,True,True
1879483,82,5.634939496550707,1.8198414672383367,47.446940767820834,4.211967695807488,57998.75058060569,0.1,1.5,222.58011011375294,True,True,True,True,True
1901115,77,6.2539703112778415,2.328128499213346,44.389890624580524,3.5435126056016557,58025.67337023368,0.1,1.5,231.39690151728013,True,True,True,True,True
1292669,102,3.7635646074531253,3.6494512538515314,48.72377167813505,6.8157756413306885,56670.11322017972,0.1,1.5,186.2964480689297,True,True,True,True,True
1283288,81,10.626685252926347,1.0002858301964361,44.18757653055554,0.0025097792824730902,57389.07754550511,0.1,1.5,414.4407248641275,True,False,True,True,False
1272963,85,14.46041861916708,1.0018993864337324,45.60878821510025,0.008739082302238188,56595.114513975524,0.1,1.5,592.8771633858503,True,False,True,True,False
1886019,82,4.6100625302759495,4.519632397968749,40.98623009227081,0.3095367276319365,57936.387,0.1,1.5,182.0974699459,True,True,True,True,True
1263130,94,5.071605663965179,2.1086816373991337,46.38797575049179,3.743333399247291,56610.51344362088,0.1,1.5,230.7580577104156,True,True,True,True,True
1304713,101,3.993656623671186,0.3,7.692422764479893,-30.0,57327.091,0.1,1.5,195.6891745598881,True,True,True,True,True
1434248,101,14.933879052736371,2.8445280688503414,42.809600417461844,2.546662324326583,57639.29208909257,0.1,1.5,731.7600735840822,True,False,True,True,False
1247989,107,6.292435517478042,0.3,10.321618029552972,-30.0,57199.279,0.1,1.5,327.2066469088582,True,True,True,True,True
1291242,108,4.270194418597419,2.77845851194381,44.000835742873086,3.321186342637631,56841.48399286692,0.1,1.5,224.1852069763645,True,True,True,True,True
1277173,106,5.676714357297102,1.8400285068527573,43.10243904237506,3.737964908884841,57213.57937673192,0.1,1.5,292.35078940080075,True,True,True,True,True
1293798,76,3.229086203939072,3.1266513025292046,45.60957177501392,3.3516428863769363,56835.289,0.1,1.5,117.86164644377612,True,True,True,True,True
1547071,113,13.332260020130017,1.6390525930901794,42.89874650603244,2.1712736011157787,57720.64032857297,0.1,1.5,733.2743011071509,True,False,True,True,False
1248776,78,7.747502547591479,3.3659289114497883,44.54566250852304,2.0362175006019427,56575.40350466318,0.1,1.5,290.53134553468044,True,True,True,True,True
1334858,105,3.867377935939329,1.9487789775521305,45.86790916989161,3.4258980971636888,57286.63293333935,0.1,1.5,197.23627473290577,True,True,True,True,True
1302117,114,3.7889631195497366,1.9719222787656063,45.91133526683057,3.947987586759453,57231.44933811515,0.1,1.5,210.2874531350104,True,True,True,True,True
1856065,101,4.664414146324554,1.1281442786506855,46.622508516771916,3.6610715405769483,58001.56067357598,0.1,1.5,228.55629316990314,True,True,True,True,True
1318429,115,3.737448370713073,1.0372494286977294,45.3092272360033,2.389094793858746,57271.10700925858,0.1,1.5,209.2971087599321,True,True,True,True,True
1899136,101,3.1249044969008666,6.8641916978079145,43.21219115258757,1.4491750722523555,57976.96656742671,0.1,1.5,153.12032034814246,True,True,True,True,True
1316437,112,5.951849724434542,0.3,46.50048795608669,4.575452688403914,57285.09076288974,0.1,1.5,324.37580998168255,True,True,True,True,True
1290619,50,9.388886925410178,5.351982621500544,46.58309872959271,3.7483111644382276,56862.257,0.1,1.5,220.6388427471392,True,True,True,True,True
1344713,107,9.45069873819581,6.4137714283910565,39.13978513923276,1.6803748476668687,57295.312,0.1,1.5,491.43633438618207,True,True,True,True,True
1434119,93,3.312282085612488,0.3,10.085977347260403,-30.0,57564.208,0.1,1.5,149.05269385256196,True,True,True,True,True
1880513,85,4.587680780568542,1.9961567526954562,46.61888401339622,4.061786245312561,58003.77217721686,0.1,1.5,188.0949120033102,True,True,True,True,True
1297580,99,4.834501016247316,1.6727883136417008,46.450732464090244,3.9365811327377145,56896.48202025882,0.1,1.5,232.05604877987116,True,True,True,True,True
1656083,119,4.662906954331553,0.6374533611032516,46.31401004179516,3.2698842271705857,57989.44840614344,0.1,1.5,270.4486033512301,True,True,True,True,True
1882239,70,3.14502603208027,0.6894860943339525,39.58895935273178,-0.12130837030434094,58097.85609719341,0.1,1.5,105.35837207468904,True,True,True,True,True
1303954,109,3.6878853727061744,6.393204646951774,48.41739647026362,4.7822100317850555,56873.291,0.1,1.5,195.45792475342725,True,True,True,True,True
1247061,101,5.847830689140293,0.3,8.891940724934749,-30.0,57198.403,0.1,1.5,286.5437037678744,True,True,True,True,True
