0.256475743	40.6108439
0.29558555	41.1370597
0.380359487	41.65749866
0.145668547	39.0567157
0.273454769	40.72715824
0.297518834	40.77220501
0.378965802	41.5814889
0.380416514	41.27234053
0.30175503	41.4938105
0.348345021	41.30779153
0.085689459	37.99741341
0.260586108	40.52316768
0.215543321	40.29652942
0.117625329	38.57941851
0.18221824	39.59381884
0.357507357	41.3288394
0.141787999	39.27381133
0.260533477	40.80813414
0.232781107	40.20452909
0.151857895	39.15578836
0.093908632	38.17282051
0.286618707	41.03840765
0.194316512	39.96152004
0.147025138	39.30358397
0.211586982	40.56032369
0.18011978	39.6385777
0.263491027	40.76732261
0.19214998	40.03921788
0.338802609	41.30537188
0.117277363	38.74593382
0.142404652	39.11647725
0.160861855	39.31917589
0.288418345	40.84278536
0.1228289	38.7997897
0.263647951	40.54817567
0.126473162	38.71046918
0.172742231	39.50293614
0.163795895	39.39456306
0.249511055	40.78092433
0.257740304	40.6514784
0.10671234	38.6366669
0.159889938	39.35058453
0.204979685	40.02450023
0.244378877	40.20193039
0.248508131	40.27217468
0.228528474	40.25443364
0.085854644	37.95244412
0.061835765	37.13099448
0.277853423	40.83800845
0.275440197	40.7433918
0.155247328	39.31732041
0.330512449	41.227939
0.361934309	41.38445335
0.330634628	41.05225989
0.144621086	39.29082977
0.389288788	41.60262843
0.173910057	39.53194111
0.300312696	40.84684819
0.116348503	38.74613817
0.218585189	40.19909746
0.119671538	38.75553812
0.154632097	39.32395023
0.408319092	41.84029353
0.177600695	40.07067585
0.250667631	40.74560303
0.251740186	40.54172176
0.391599213	41.5087271
0.128726735	38.86422531
0.399601335	41.72880031
0.309492645	41.01819247
0.170628397	39.47490012
0.278924676	40.76782977
0.308580866	40.90762171
0.185812447	39.82409758
0.066440312	37.37210505
0.316429845	41.39507338
0.257497888	40.59416459
0.298777444	41.02935798
0.270434443	40.66898384
0.279454733	40.50128437
0.292469756	40.91904865
0.188853175	39.79203749
0.26576248	40.49814992
0.124273529	38.7199869
0.182548913	39.78402156
0.312883364	41.01444878
0.309547337	41.19255672
0.089019429	37.82845293
0.402459619	41.91114676
0.20061172	39.85239182
0.326396483	40.97230418
0.211629598	39.98010475
0.179685641	39.72095995
0.093149403	38.28091373
0.302401621	41.0332001
0.108638266	38.6505002
0.085696117	37.99379171
0.20260868	39.96775926
0.196716069	39.92441738
0.126687989	38.91520843
0.214568259	40.20184967
0.320446989	41.10278514
0.218347445	40.22084984
0.189706567	39.93956251
0.092936818	38.14583004
0.379662294	41.43306189
0.210938395	39.98393773
0.366602899	41.85985724
0.420926821	42.133548
0.258028271	40.64467887
0.183568405	39.7107958
0.212548765	40.08759328
0.360034212	41.15730044
0.393974478	41.78115342
0.114712621	38.66909512
0.143705907	39.18577065
0.25248606	40.51842108
0.387297107	41.89246533
0.348583858	41.30094104
0.25549062	40.48594463
0.216582822	40.3602717
0.43	41.31885817
0.62	43.22796202
0.57	42.48911036
0.3	40.96279515
0.38	42.06317653
0.43	42.39854151
0.24	40.74219158
0.44	42.04953327
0.5	42.36300326
0.97	42.82120383
0.479	42.35175776
0.83	43.54240344
0.416	42.42361704
0.581	42.06342328
0.45	41.83199185
0.579	43.18636334
0.32	41.24460345
0.657	42.97524872
0.43	41.76613683
0.472	41.96916326
0.374	43.18511468
0.18	40.18951732
0.55	44.34346754
0.592	44.15235483
0.172	39.30222601
0.526	41.95608086
0.763	44.47242459
0.58	43.30512501
0.43	41.8019361
0.45	42.27097318
0.656	43.14485911
0.495	42.11890815
0.49	41.78743494
0.57	42.67146671
0.388	42.20761404
0.45	42.40244773
0.48	42.15994859
0.615	42.54263661
0.4	42.31276716
0.655	42.31508525
0.498	42.98372024
0.465	41.8251633
0.453	42.82120848
0.425	41.20213122
0.514	42.78619362
0.423	41.56552588
0.859	44.0929026
0.936	43.30710586
0.528	42.45434957
0.978	43.50007216
0.885	44.18433331
0.815	44.0744016
0.698	43.76872869
0.568	42.70924962
0.711	43.56654956
0.3396	41.08397338
0.3965	41.48792079
0.812	43.65357328
0.799	43.3788294
0.882	43.37503893
0.833	43.68809785
0.874	43.29537924
0.772	43.50999383
0.178	39.45479082
0.26	40.82336577
0.186	39.71216793
0.269	40.77616173
0.215	40.37805767
0.543	42.47880585
0.75	43.24299869
0.64	42.76424727
0.43	42.18412421
0.64	43.16438069
0.497	42.32455309
0.44	42.01064753
0.355	41.34231158
0.78	43.60080717
0.54	42.42462127
0.86	43.92166067
0.468	42.54890374
0.84	43.87310319
0.96	43.61321161
0.8218	43.81536396
0.93	43.55242958
0.451	41.79667441
0.61	42.90496571
0.83	44.05065993
0.707	43.28242562
0.415	41.87677046
0.557	42.5570112
0.791	43.57688112
0.695	43.21170426
0.633	43.04986353
0.2486	40.61118534
0.532	42.56581566
0.331	41.07847005
0.346	41.36462686
0.961	44.26420162
0.613	42.99372466
0.3402	41.32809153
0.983	44.15728437
0.71	43.02203881
0.73	43.27699552
0.47	42.13455949
0.62	43.0092526
0.521	42.18012945
0.369	41.63402302
0.571	42.39916207
0.604	42.52697648
0.9271	43.94049787
0.285	40.85424347
0.2912	40.83906428
0.548	42.29629856
0.868	43.49328741
0.496	42.21467603
0.811	43.40453602
0.756	43.81399219
0.817	43.65156374
0.752	43.30182988
0.5516	42.30318373
0.3578	41.43490959
1.01	44.01247454
0.741	43.71725229
0.43	41.8109208
0.526	42.40021068
0.592	42.57732276
0.905	43.63874001
0.949	43.44490985
0.4607	42.07166655
0.3709	41.6692044
0.8	43.71406011
0.679	43.45740634
0.5817	42.67204061
0.55	42.27564705
0.81	43.36989249
0.95	43.97660751
0.3373	41.29449095
0.91	44.30551642
0.263	40.63467212
0.643	43.01126699
0.691	43.08876693
0.357	41.42552796
0.721	43.17567838
0.581	42.74232334
0.6268	42.75861262
0.818	43.39289417
0.4627	42.042285
0.449	42.02306835
0.688	43.05398603
0.87	44.2313042
0.5043	42.3382007
0.591	43.20910597
0.426	41.76157748
0.329	41.34025673
0.583	42.40112537
0.519	43.07150971
0.401	41.69542447
0.205	39.90376943
0.34	41.21317877
0.436	41.8800162
0.363	41.55197569
0.436	41.9257693
0.309	41.17379571
0.342	41.38459818
0.159	39.4163641
0.332	41.2554783
0.469	42.35448121
0.239	40.25912878
0.352	41.42377935
0.612	42.81394094
0.631	42.37738312
0.645	42.81697317
0.429	41.89003881
0.497	42.07577382
0.539	42.22666321
0.561	42.8719504
0.41	41.34749333
0.412	41.42371219
0.599	42.7434649
0.619	43.05601864
0.422	41.72830946
0.54	42.51116352
0.401	42.55462036
0.218	40.07540742
0.633	42.20167248
0.383	41.6420339
0.302	41.31079828
0.34	41.08004325
0.51	41.88068537
0.421	42.13603163
0.399	41.48808176
0.493	42.14691467
0.687	42.99638508
0.687	42.83483512
0.495	42.24866337
0.603	42.64620471
0.421	42.17962775
0.348	41.5896262
0.213	40.1090412
0.344	41.17287112
0.271	40.53230207
0.564	42.37289175
0.274	40.72465065
0.181	39.68288852
0.582	43.16391026
0.68	42.90403446
0.401	41.93563231
0.416	41.55753695
0.286	41.21113084
0.562	43.05052259
0.266	40.39070739
0.314	41.23196804
0.581	43.66867977
0.463	41.94775375
0.341	40.99151386
0.631	42.88182529
0.522	42.67733035
0.368	41.46769524
0.309	40.86077465
0.528	42.36969184
0.216	40.40490894
0.284	40.83538258
0.508	42.19427073
0.781	43.43722955
0.613	42.61670959
0.278	40.56624057
0.477	42.05433516
0.95	43.63831761
1.057	44.1506301
0.816	43.69108288
0.455	42.32393227
1.02	44.3629247
1.14	44.32295709
0.854	43.60846429
1.37	45.04971335
0.975	44.3337255
0.97	44.4626017
0.74	43.2875467
1.39	44.87623434
0.46	42.14844961
1.02	44.16406553
1.12	44.51440549
1.23	45.02067572
1.19	44.36283166
0.839	43.39806572
1.01	44.91213783
0.521	42.37824456
0.475	42.1048814
0.95	43.88415029
1.3	45.0162581
1.305	44.74016933
0.216	40.5560466
0.735	43.09184035
1.14	44.19695213
1.307	45.41074411
1.265	44.94411084
0.67	43.14320955
0.64	42.92427543
1.34	45.06750558
0.84	43.51430438
0.935	43.54019724
0.953	44.27362023
1.124	44.56751918
0.552	42.51093428
0.671	42.982007
0.511	42.37366047
1.03	44.24009336
1.192	44.4587516
1.092	44.00784772
0.974	43.83414326
1.11	44.62533585
1.35	44.82706548
0.85	43.49425735
1.241	44.58170296
1.414	44.80376614
1.188	44.60764255
1.017	44.29397077
1.315	44.97135777
0.821	43.64093879
1.215	45.24652095
0.623	42.514524
