ell,C_TT,C_TE,C_EE
1882,1.0293796146800447e-08,3.7223536442701404e-10,2.5734490367001117e-09
1883,1.0233976350854677e-08,3.652064308081114e-10,2.5584940877136692e-09
1884,1.0173751552486192e-08,3.5820135971072493e-10,2.543437888121548e-09
1885,1.011313332412451e-08,3.512221246480282e-10,2.5282833310311274e-09
1886,1.0052133268245798e-08,3.442706655599183e-10,2.5130333170614494e-09
1887,9.990763013940929e-09,3.373488881231882e-10,2.497690753485232e-09
1888,9.929034213487623e-09,3.304586630899109e-10,2.482258553371906e-09
1889,9.866958538928094e-09,3.236018256542745e-10,2.4667396347320235e-09
1890,9.804547678653417e-09,3.167801748480161e-10,2.4511369196633542e-09
1891,9.741813333995979e-09,3.0999547296465347e-10,2.4354533334989947e-09
1892,9.678767215831293e-09,3.032494450126451e-10,2.419691803957823e-09
1893,9.615421041190465e-09,2.9654377819756577e-10,2.4038552602976163e-09
1894,9.551786529884594e-09,2.8988012143343907e-10,2.3879466324711486e-09
1895,9.48787540114243e-09,2.8326008488325905e-10,2.3719688502856073e-09
1896,9.423699370262439e-09,2.7668523952874166e-10,2.3559248425656098e-09
1897,9.359270145280743e-09,2.70157116769365e-10,2.339817536320186e-09
1898,9.294599423655965e-09,2.636772080506484e-10,2.3236498559139914e-09
1899,9.229698888972394e-09,2.5724696452170115e-10,2.3074247222430986e-09
1900,9.164580207662596e-09,2.50867796721929e-10,2.291145051915649e-09
1901,9.09925502575078e-09,2.4454107429688805e-10,2.274813756437695e-09
1902,9.033734965618076e-09,2.382681257431658e-10,2.258433741404519e-09
1903,8.968031622790942e-09,2.320502381821617e-10,2.2420079056977354e-09
1904,8.902156562753903e-09,2.2588865716267678e-10,2.2255391406884757e-09
1905,8.836121317787804e-09,2.1978458649211088e-10,2.209030329446951e-09
1906,8.769937383834729e-09,2.137391880961094e-10,2.192484345958682e-09
1907,8.703616217390736e-09,2.07753581906458e-10,2.175904054347684e-09
1908,8.637169232427564e-09,2.0182884577701706e-10,2.159292308106891e-09
1909,8.570607797344444e-09,1.9596601542743972e-10,2.142651949336111e-09
1910,8.503943231951097e-09,1.9016608441441696e-10,2.125985807987774e-09
1911,8.437186804483032e-09,1.8443000413018945e-10,2.109296701120758e-09
1912,8.370349728650233e-09,1.7875868382800912e-10,2.0925874321625583e-09
1913,8.30344316072026e-09,1.7315299067424862e-10,2.075860790180065e-09
1914,8.236478196636904e-09,1.6761374982681706e-10,2.059119549159226e-09
1915,8.169465869175281e-09,1.6214174453954266e-10,2.0423664672938204e-09
1916,8.102417145134539e-09,1.5673771629213602e-10,2.0256042862836347e-09
1917,8.035342922569035e-09,1.5140236494536713e-10,2.0088357306422587e-09
1918,7.96825402805908e-09,1.4613634892105645e-10,1.99206350701477e-09
1919,7.901161214022117e-09,1.4094028540644952e-10,1.975290303505529e-09
1920,7.834075156065311e-09,1.3581475058254886e-10,1.9585187890163277e-09
1921,7.7670064503805e-09,1.3076027987596874e-10,1.941751612595125e-09
1922,7.699965611182357e-09,1.2577736823384128e-10,1.9249914027955892e-09
1923,7.632963068190676e-09,1.20866470421302e-10,1.908240767047669e-09
1924,7.566009164157653e-09,1.160280013410733e-10,1.8915022910394132e-09
1925,7.49911415244094e-09,1.1126233637463968e-10,1.874778538110235e-09
1926,7.43228819462341e-09,1.0656981174451717e-10,1.8580720486558524e-09
1927,7.365541358180302e-09,1.0195072489706648e-10,1.8413853395450756e-09
1928,7.298883614194605e-09,9.740533490535771e-11,1.8247209035486513e-09
1929,7.2323248351214246e-09,9.29338628915108e-11,1.8080812087803561e-09
1930,7.165874792602019e-09,8.853649246796207e-11,1.7914686981505048e-09
1931,7.099543155328292e-09,8.421337019711576e-11,1.774885788832073e-09
1932,7.033339486958349e-09,7.996460606878041e-11,1.7583348717395873e-09
1933,6.9672732440838445e-09,7.579027399484648e-11,1.7418183110209611e-09
1934,6.901353774249725e-09,7.169041232057565e-11,1.7253384435624312e-09
1935,6.835590314026989e-09,6.766502435194894e-11,1.7088975785067472e-09
1936,6.769991987139092e-09,6.371407889845738e-11,1.692497996784773e-09
1937,6.704567802642494e-09,5.983751083071671e-11,1.6761419506606234e-09
1938,6.639326653161985e-09,5.603522165233148e-11,1.6598316632904963e-09
1939,6.574277313181221e-09,5.230708008536275e-11,1.6435693282953053e-09
1940,6.509428437389047e-09,4.865292266878941e-11,1.6273571093472616e-09
1941,6.444788559082002e-09,4.507255436935442e-11,1.6111971397705005e-09
1942,6.380366088623523e-09,4.156574920415255e-11,1.5950915221558807e-09
1943,6.3161693119602015e-09,3.813225087435917e-11,1.5790423279900504e-09
1944,6.25220638919555e-09,3.477177340943679e-11,1.5630515972988874e-09
1945,6.188485353221603e-09,3.1484001821225727e-11,1.5471213383054007e-09
1946,6.1250141084087175e-09,2.8268592767274223e-11,1.5312535271021794e-09
1947,6.061800429353892e-09,2.512517522276719e-11,1.515450107338473e-09
1948,5.998851959687874e-09,2.2053351160456324e-11,1.4997129899219684e-09
1949,5.9361762109413695e-09,1.9052696237937482e-11,1.4840440527353424e-09
1950,5.873780561470544e-09,1.6122760491656373e-11,1.468445140367636e-09
1951,5.811672255442054e-09,1.3263069037027387e-11,1.4529180638605136e-09
1952,5.749858401877809e-09,1.0473122774044672e-11,1.4374646004694522e-09
1953,5.688345973759595e-09,7.752399097762091e-12,1.4220864934398987e-09
1954,5.627141807193729e-09,5.100352613028832e-12,1.4067854517984322e-09
1955,5.566252600635827e-09,2.516415852884859e-12,1.3915631501589567e-09
1956,5.50568491417579e-09,6.119317228994617e-25,1.3764212285439475e-09
1957,5.445445168883035e-09,-2.4495043894316413e-12,1.3613612922207588e-09
1958,5.385539646212066e-09,-4.832726659948357e-12,1.3463849115530165e-09
1959,5.325974487468288e-09,-7.150315329787863e-12,1.331493621867072e-09
1960,5.266755693334146e-09,-9.402937363176576e-12,1.3166889233335365e-09
1961,5.207889123455481e-09,-1.1591277442488041e-11,1.3019722808638702e-09
1962,5.149380496088039e-09,-1.371603724083984e-11,1.2873451240220097e-09
1963,5.091235387804039e-09,-1.5777934695690786e-11,1.2728088469510097e-09
1964,5.033459233258686e-09,-1.777770328398593e-11,1.2583648083146715e-09
1965,4.976057325016441e-09,-1.9716091299377126e-11,1.2440143312541102e-09
1966,4.919034813436924e-09,-2.1593861132059093e-11,1.229758703359231e-09
1967,4.862396706620184e-09,-2.3411788551735942e-11,1.215599176655046e-09
1968,4.806147870411164e-09,-2.5170661994228664e-11,1.201536967602791e-09
1969,4.750293028463072e-09,-2.68712818522187e-11,1.187573257115768e-09
1970,4.694836762359389e-09,-2.851445977062598e-11,1.1737091905898472e-09
1971,4.6397835117942135e-09,-3.0101017947088046e-11,1.1599458779485534e-09
1972,4.585137574810599e-09,-3.163178843800809e-11,1.1462843937026496e-09
1973,4.530903108096556e-09,-3.310761247063097e-11,1.132725777024139e-09
1974,4.477084127338305e-09,-3.452933976159081e-11,1.1192710318345762e-09
1975,4.423684507630407e-09,-3.589782784235033e-11,1.1059211269076017e-09
1976,4.370707983942329e-09,-3.7213941391960115e-11,1.0926769959855823e-09
1977,4.318158151640998e-09,-3.847855157753821e-11,1.0795395379102496e-09
1978,4.266038467068857e-09,-3.969253540286378e-11,1.0665096167672142e-09
1979,4.214352248176947e-09,-4.085677506546134e-11,1.0535880620442368e-09
1980,4.163102675212478e-09,-4.1972157322548626e-11,1.0407756688031194e-09
1981,4.112292791460324e-09,-4.303957286619318e-11,1.028073197865081e-09
1982,4.061925504037939e-09,-4.405991570801706e-11,1.0154813760094847e-09
1983,4.012003584743004e-09,-4.503408257377942e-11,1.003000896185751e-09
1984,3.962529670953307e-09,-4.596297230814888e-11,9.906324177383268e-10
1985,3.913506266578126e-09,-4.684748528995525e-11,9.783765666445314e-10
1986,3.864935743060503e-09,-4.7688522858211206e-11,9.662339357651257e-10
1987,3.816820340429742e-09,-4.848698674917003e-11,9.542050851074355e-10
1988,3.769162168403411e-09,-4.92437785446756e-11,9.422905421008528e-10
1989,3.721963207538121e-09,-4.995979913204038e-11,9.304908018845302e-10
1990,3.675225310428382e-09,-5.063594817568967e-11,9.188063276070955e-10
1991,3.628950202952744e-09,-5.127312360076475e-11,9.07237550738186e-10
1992,3.5831394855664514e-09,-5.187222108890175e-11,8.957848713916128e-10
1993,3.537794634639826e-09,-5.243413358635455e-11,8.844486586599565e-10
1994,3.492917003841548e-09,-5.295975082464124e-11,8.73229250960387e-10
1995,3.448507825566021e-09,-5.344995885386152e-11,8.621269563915052e-10
1996,3.404568212403925e-09,-5.390563958882198e-11,8.511420531009813e-10
1997,3.36109915865516e-09,-5.4327670368108944e-11,8.4027478966379e-10
1998,3.3181015418832146e-09,-5.4716923526204427e-11,8.295253854708036e-10
1999,3.275576124510113e-09,-5.507426597875016e-11,8.188940311275283e-10
2000,3.233523555450991e-09,-5.540055882104755e-11,8.083808888627477e-10
2001,3.191944371787384e-09,-5.5696656939850736e-11,7.97986092946846e-10
2002,3.150839000478253e-09,-5.5963408638521513e-11,7.877097501195633e-10
2003,3.1102077601078057e-09,-5.6201655275578746e-11,7.775519400269514e-10
2004,3.0700508626691152e-09,-5.641223091667908e-11,7.675127156672788e-10
2005,3.0303684153825506e-09,-5.6595962000037817e-11,7.575921038456376e-10
2006,2.991160422548003e-09,-5.675366701529186e-11,7.477901056370007e-10
2007,2.952426787429905e-09,-5.6886156195803307e-11,7.381066968574763e-10
2008,2.9141673141739624e-09,-5.699423122436875e-11,7.285418285434906e-10
2009,2.8763817097546205e-09,-5.707868495230332e-11,7.190954274386551e-10
2010,2.8390695859521394e-09,-5.714030113185636e-11,7.097673964880348e-10
2011,2.802230461358258e-09,-5.717985416188595e-11,7.005576153395645e-10
2012,2.7658637634093287e-09,-5.7198108846732086e-11,6.914659408523322e-10
2013,2.729968830445862e-09,-5.7195820168196984e-11,6.824922076114655e-10
2014,2.694544913797365e-09,-5.7173733070542006e-11,6.736362284493413e-10
2015,2.659591179891359e-09,-5.713258225839168e-11,6.648977949728398e-10
2016,2.62510671238548e-09,-5.707309200742525e-11,6.5627667809637e-10
2017,2.5910905143215017e-09,-5.699597598773707e-11,6.477726285803754e-10
2018,2.5575415103001852e-09,-5.69019370997171e-11,6.393853775750463e-10
2019,2.524458548675777e-09,-5.6791667322308184e-11,6.311146371689443e-10
2020,2.4918404037690332e-09,-5.666584757348654e-11,6.229601009422583e-10
2021,2.4596857780975988e-09,-5.65251475827873e-11,6.149214445243997e-10
2022,2.4279933046225978e-09,-5.637022577571157e-11,6.069983261556494e-10
2023,2.396761549010249e-09,-5.62017291698196e-11,5.991903872525623e-10
2024,2.365989011907353e-09,-5.6020293282324684e-11,5.914972529768383e-10
2025,2.3356741312294725e-09,-5.582654204898128e-11,5.839185328073681e-10
2026,2.3058152844606234e-09,-5.562108775405812e-11,5.764538211151559e-10
2027,2.2764107909633044e-09,-5.540453097118531e-11,5.691026977408261e-10
2028,2.247458914297666e-09,-5.517746051484431e-11,5.618647285744165e-10
2029,2.2189578645486703e-09,-5.4940453402276747e-11,5.547394661371676e-10
2030,2.1909058006599997e-09,-5.4694074825570725e-11,5.477264501649999e-10
2031,2.1633008327735808e-09,-5.443887813368564e-11,5.408252081933952e-10
2032,2.1361410245735007e-09,-5.417540482416438e-11,5.340352561433752e-10
2033,2.1094243956331552e-09,-5.3904184544280605e-11,5.273560989082888e-10
2034,2.083148923764414e-09,-5.362573510136388e-11,5.207872309411035e-10
2035,2.0573125473676393e-09,-5.334056248203564e-11,5.143281368419098e-10
2036,2.0319131677813665e-09,-5.3049160880092145e-11,5.079782919453416e-10
2037,2.0069486516304726e-09,-5.275201273276332e-11,5.017371629076182e-10
2038,1.9824168331716417e-09,-5.244958876506979e-11,4.956042082929104e-10
2039,1.95831551663496e-09,-5.2142348042003474e-11,4.8957887915874e-10
2040,1.9346424785604838e-09,-5.183073802824854e-11,4.836606196401209e-10
2041,1.9113954701285804e-09,-5.151519465516257e-11,4.778488675321451e-10
2042,1.888572219482916e-09,-5.119614239473048e-11,4.72143054870729e-10
2043,1.866170434044918e-09,-5.08739943402048e-11,4.665426085112295e-10
2044,1.844187802818559e-09,-5.054915229314655e-11,4.6104695070463973e-10
2045,1.8226219986843356e-09,-5.02220068565738e-11,4.556554996710839e-10
2046,1.80147068068128e-09,-4.989293753393119e-11,4.5036767017032e-10
2047,1.7807314962759092e-09,-4.9562312833589244e-11,4.451828740689773e-10
2048,1.760402083616965e-09,-4.9230490378583764e-11,4.401005209042412e-10
2049,1.7404800737748384e-09,-4.889781702130556e-11,4.351200184437096e-10
2050,1.720963092964598e-09,-4.856462896285006e-11,4.302407732411495e-10
2051,1.7018487647514906e-09,-4.8231251876742576e-11,4.2546219118787265e-10
2052,1.683134712237865e-09,-4.789800103674873e-11,4.2078367805946626e-10
2053,1.664818560230435e-09,-4.7565181448486485e-11,4.1620464005760875e-10
2054,1.6468979373868108e-09,-4.7233087984559324e-11,4.117244843467027e-10
2055,1.629370478340268e-09,-4.6902005522924495e-11,4.07342619585067e-10
2056,1.612233825801703e-09,-4.65722090882242e-11,4.0305845645042573e-10
2057,1.5954856326377479e-09,-4.6243963995799636e-11,3.9887140815943697e-10
2058,1.5791235639240468e-09,-4.591752599811948e-11,3.947808909810117e-10
2059,1.5631452989726815e-09,-4.559314143335202e-11,3.9078632474317037e-10
2060,1.5475485333327611e-09,-4.527104737581564e-11,3.868871333331903e-10
2061,1.532330980763218e-09,-4.495147178804956e-11,3.830827451908045e-10
2062,1.5174903751768384e-09,-4.4634633674244486e-11,3.793725937942096e-10
2063,1.5030244725545905e-09,-4.432074323478326e-11,3.757561181386476e-10
2064,1.4889310528293358e-09,-4.401000202164371e-11,3.7223276320733395e-10
2065,1.475207921737996e-09,-4.3702603094420035e-11,3.68801980434499e-10
2066,1.4618529126412921e-09,-4.3398731176726056e-11,3.6546322816032303e-10
2067,1.4488638883101826e-09,-4.309856281274844e-11,3.6221597207754564e-10
2068,1.4362387426781277e-09,-4.280226652372315e-11,3.590596856695319e-10
2069,1.4239754025583518e-09,-4.251000296411445e-11,3.5599385063958796e-10
2070,1.4120718293252727e-09,-4.222192507728142e-11,3.5301795733131816e-10
2071,1.4005260205592851e-09,-4.193817825042438e-11,3.501315051398213e-10
2072,1.3893360116541303e-09,-4.165890046860845e-11,3.473340029135326e-10
2073,1.378499877386058e-09,-4.138422246766822e-11,3.446249693465145e-10
2074,1.3680157334440515e-09,-4.111426788580479e-11,3.4200393336101287e-10
2075,1.3578817379203792e-09,-4.084915341369344e-11,3.394704344800948e-10
2076,1.3480960927607524e-09,-4.058898894292539e-11,3.370240231901881e-10
2077,1.3386570451734236e-09,-4.033387771261604e-11,3.346642612933559e-10
2078,1.3295628889965256e-09,-4.0083916454018776e-11,3.323907222491314e-10
2079,1.3208119660230325e-09,-3.983919553298943e-11,3.302029915057581e-10
2080,1.3124026672826925e-09,-3.959979909015538e-11,3.281006668206731e-10
2081,1.304333434280339e-09,-3.936580517865074e-11,3.2608335857008477e-10
2082,1.2966027601899936e-09,-3.9137285899284185e-11,3.241506900474984e-10
2083,1.2892091910041926e-09,-3.891430753301756e-11,3.2230229775104814e-10
2084,1.2821513266380051e-09,-3.869693067063647e-11,3.205378316595013e-10
2085,1.275427821987221e-09,-3.8485210339506255e-11,3.1885695549680525e-10
2086,1.2690373879402088e-09,-3.8279196127310286e-11,3.172593469850522e-10
2087,1.262978792342979e-09,-3.8078932302678114e-11,3.1574469808574476e-10
2088,1.2572508609169999e-09,-3.788445793261831e-11,3.1431271522924997e-10
2089,1.2518524781293354e-09,-3.769580699667632e-11,3.1296311953233386e-10
2090,1.2467825880147075e-09,-3.751300849774904e-11,3.1169564700367686e-10
2091,1.2420401949491035e-09,-3.733608656949246e-11,3.105100487372759e-10
2092,1.2376243643745663e-09,-3.7165060580267766e-11,3.0940609109364157e-10
2093,1.2335342234748445e-09,-3.699994523357917e-11,3.083835558687111e-10
2094,1.2297689618015865e-09,-3.684075066496321e-11,3.074422404503966e-10
2095,1.2263278318508004e-09,-3.668748253529867e-11,3.065819579627001e-10
2096,1.2232101495893168e-09,-3.6540142120511454e-11,3.058025373973292e-10
2097,1.2204152949310223e-09,-3.639872639765858e-11,3.0510382373275557e-10
2098,1.2179427121626491e-09,-3.626322812738082e-11,3.044856780406623e-10
2099,1.2157919103189385e-09,-3.61336359327222e-11,3.0394797757973463e-10
2100,1.2139624635070138e-09,-3.6009934374320677e-11,3.0349061587675345e-10
2101,1.2124540111798281e-09,-3.589210402198301e-11,3.0311350279495704e-10
2102,1.211266258358573e-09,-3.578012152266131e-11,3.0281656458964324e-10
2103,1.210398975803962e-09,-3.5673959664858226e-11,3.025997439509905e-10
2104,1.2098520001363253e-09,-3.5573587439492765e-11,3.024630000340813e-10
2105,1.209625233904478e-09,-3.5478970097265845e-11,3.024063084761195e-10
2106,1.2097186456033525e-09,-3.539006920257185e-11,3.024296614008381e-10
2107,1.2101322696403996e-09,-3.530684268400679e-11,3.025330674100999e-10
2108,1.2108662062508029e-09,-3.5229244881532893e-11,3.027165515627007e-10
2109,1.2119206213615626e-09,-3.5157226590361995e-11,3.0298015534039065e-10
2110,1.2132957464045393e-09,-3.509073510162911e-11,3.0332393660113484e-10
2111,1.2149918780785643e-09,-3.502971423993092e-11,3.037479695196411e-10
2112,1.2170093780607555e-09,-3.497410439781043e-11,3.042523445151889e-10
2113,1.2193486726671984e-09,-3.4923842567274766e-11,3.048371681667996e-10
2114,1.222010252463176e-09,-3.487886236843694e-11,3.05502563115794e-10
2115,1.2249946718231568e-09,-3.483909407537864e-11,3.062486679557892e-10
2116,1.2283025484407778e-09,-3.480446463933485e-11,3.0707563711019444e-10
2117,1.2319345627890735e-09,-3.477489770930658e-11,3.0798364069726837e-10
2118,1.2358914575312394e-09,-3.475031365021122e-11,3.0897286438280985e-10
2119,1.240174036882231e-09,-3.473062955868499e-11,3.1004350922055776e-10
2120,1.2447831659215316e-09,-3.47157592766562e-11,3.111957914803829e-10
2121,1.249719769857438e-09,-3.470561340280988e-11,3.124299424643595e-10
2122,1.2549848332432436e-09,-3.470009930207024e-11,3.137462083108109e-10
2123,1.260579399145718e-09,-3.469912111322892e-11,3.151448497864295e-10
2124,1.2665045682663051e-09,-3.4702579754850973e-11,3.166261420665763e-10
2125,1.272761498015488e-09,-3.471037292959209e-11,3.18190374503872e-10
2126,1.279351401540787e-09,-3.472239512706555e-11,3.1983785038519675e-10
2127,1.2862755467088804e-09,-3.473853762539651e-11,3.215688866772201e-10
2128,1.293535255042368e-09,-3.4758688491606004e-11,3.23383813760592e-10
2129,1.3011319006117042e-09,-3.4782732580967837e-11,3.2528297515292605e-10
2130,1.3090669088828622e-09,-3.481055153548289e-11,3.2726672722071555e-10
2131,1.3173417555213115e-09,-3.48420237816175e-11,3.293354388803279e-10
2132,1.3259579651528993e-09,-3.487702452745288e-11,3.3148949128822484e-10
2133,1.3349171100822637e-09,-3.4915425759395096e-11,3.337292775205659e-10
2134,1.3442208089694227e-09,-3.495709623859331e-11,3.360552022423557e-10
2135,1.3538707254651884e-09,-3.500190149721659e-11,3.384676813662971e-10
2136,1.363868566806104e-09,-3.504970383473946e-11,3.40967141701526e-10
2137,1.374216082369596e-09,-3.510036231438508e-11,3.43554020592399e-10
2138,1.3849150621900597e-09,-3.51537327598765e-11,3.462287655475149e-10
2139,1.3959673354366346e-09,-3.520966775264465e-11,3.4899183385915866e-10
2140,1.4073747688534063e-09,-3.526801662964185e-11,3.518436922133516e-10
2141,1.4191392651628285e-09,-3.532862548190763e-11,3.547848162907071e-10
2142,1.4312627614331588e-09,-3.539133715403444e-11,3.578156903582897e-10
2143,1.4437472274107162e-09,-3.545599124467757e-11,3.6093680685267905e-10
2144,1.456594663817791e-09,-3.5522424108252546e-11,3.6414866595444775e-10
2145,1.4698071006170641e-09,-3.5590468857962635e-11,3.6745177515426604e-10
2146,1.4833865952433867e-09,-3.565995537029508e-11,3.708466488108467e-10
2147,1.4973352308038138e-09,-3.573071029112477e-11,3.7433380770095344e-10
2148,1.5116551142467735e-09,-3.5802557043559226e-11,3.7791377856169336e-10
2149,1.5263483745013012e-09,-3.5875315837658774e-11,3.815870936253253e-10
2150,1.541417160587248e-09,-3.594880368216013e-11,3.85354290146812e-10
2151,1.5568636396974132e-09,-3.602283439833204e-11,3.892159099243533e-10
2152,1.572689995252561e-09,-3.609721863608431e-11,3.9317249881314023e-10
2153,1.5888984249302741e-09,-3.617176389245246e-11,3.9722460623256853e-10
2154,1.6054911386686467e-09,-3.6246274532574136e-11,4.013727846671617e-10
2155,1.6224703566457934e-09,-3.6320551813269016e-11,4.0561758916144835e-10
2156,1.6398383072361945e-09,-3.6394393909333276e-11,4.099595768090486e-10
2157,1.6575972249448902e-09,-3.6467595942652796e-11,4.1439930623622255e-10
2158,1.675749348320556e-09,-3.653995001423648e-11,4.18937337080139e-10
2159,1.6942969178484997e-09,-3.661124523926485e-11,4.235742294621249e-10
2160,1.7132421738246302e-09,-3.6681267785248705e-11,4.2831054345615754e-10
2161,1.7325873542114756e-09,-3.6749800913383447e-11,4.331468385528689e-10
2162,1.7523346924772888e-09,-3.681662502318195e-11,4.380836731193222e-10
2163,1.7724864154193622e-09,-3.6881517700465683e-11,4.4312160385484054e-10
2164,1.793044740972605e-09,-3.694425376878507e-11,4.4826118524315126e-10
2165,1.8140118760045027e-09,-3.700460534433808e-11,4.535029690011257e-10
2166,1.835390014097557e-09,-3.706234189444964e-11,4.5884750352438927e-10
2167,1.857181333320314e-09,-3.711723029967006e-11,4.642953333300785e-10
2168,1.8793879939881024e-09,-3.716903491954343e-11,4.698469984970256e-10
2169,1.902012136414605e-09,-3.721751766209241e-11,4.755030341036512e-10
2170,1.925055878655399e-09,-3.7262438057063185e-11,4.812639696638498e-10
2171,1.9485213142445913e-09,-3.730355333296267e-11,4.871303285611478e-10
2172,1.972410509925695e-09,-3.734061849792058e-11,4.931026274814237e-10
2173,1.9967255033778783e-09,-3.737338642439861e-11,4.991813758444696e-10
2174,2.02146830093876e-09,-3.740160793776746e-11,5.0536707523469e-10
2175,2.0466408753248704e-09,-3.74250319087612e-11,5.116602188312176e-10
2176,2.072245163350939e-09,-3.7443405349818755e-11,5.180612908377347e-10
2177,2.0982830636491886e-09,-3.745647351531247e-11,5.245707659122972e-10
2178,2.1247564343897462e-09,-3.746398000565819e-11,5.311891085974366e-10
2179,2.1516670910033667e-09,-3.7465666875296326e-11,5.379167727508417e-10
2180,2.179016803907608e-09,-3.7461274744528155e-11,5.44754200976902e-10
2181,2.2068072962376113e-09,-3.745054291518398e-11,5.517018240594028e-10
2182,2.2350402415826546e-09,-3.7433209490094766e-11,5.587600603956636e-10
2183,2.263717261729632e-09,-3.740901149633325e-11,5.65929315432408e-10
2184,2.2928399244145944e-09,-3.737768501218474e-11,5.732099811036486e-10
2185,2.3224097410835277e-09,-3.7338965297800524e-11,5.806024352708819e-10
2186,2.3524281646635024e-09,-3.729258692948339e-11,5.881070411658756e-10
2187,2.3828965873453376e-09,-3.723828393754816e-11,5.957241468363344e-10
2188,2.4138163383789275e-09,-3.7175789947693616e-11,6.034540845947319e-10
2189,2.4451886818823643e-09,-3.7104838325815936e-11,6.112971704705911e-10
2190,2.4770148146659865e-09,-3.7025162326192735e-11,6.192537036664966e-10
2191,2.5092958640724816e-09,-3.6936495242955176e-11,6.273239660181204e-10
2192,2.5420328858341654e-09,-3.683857056476483e-11,6.355082214585414e-10
2193,2.5752268619485406e-09,-3.6731122132604174e-11,6.438067154871352e-10
2194,2.6088786985732687e-09,-3.661388430058649e-11,6.522196746433172e-10
2195,2.6429892239416153e-09,-3.64865920996828e-11,6.607473059854038e-10
2196,2.6775591862994945e-09,-3.6348981404261514e-11,6.693897965748736e-10
2197,2.71258925186519e-09,-3.620078910133169e-11,6.781473129662975e-10
2198,2.7480800028128036e-09,-3.604175326237187e-11,6.870200007032009e-10
2199,2.7840319352805317e-09,-3.587161331762617e-11,6.960079838201329e-10
2200,2.8204454574047913e-09,-3.5690110232743053e-11,7.051113643511978e-10
2201,2.857320887381272e-09,-3.549698668763077e-11,7.14330221845318e-10
2202,2.8946584515539265e-09,-3.5291987257390074e-11,7.236646128884816e-10
2203,2.932458282532918e-09,-3.5074858595193546e-11,7.331145706332295e-10
2204,2.97072041734257e-09,-3.484534961696872e-11,7.426801043356425e-10
2205,3.009444795600277e-09,-3.4603211687735856e-11,7.523611989000692e-10
2206,3.0486312577273828e-09,-3.434819880946031e-11,7.621578144318457e-10
2207,3.0882795431930036e-09,-3.4080067810258766e-11,7.720698857982509e-10
2208,3.128389288791739e-09,-3.379857853481072e-11,7.820973221979348e-10
2209,3.16896002695623e-09,-3.3503494035811584e-11,7.922400067390575e-10
2210,3.209991184105507e-09,-3.319458076630945e-11,8.024977960263767e-10
2211,3.251482079030001e-09,-3.287160877276215e-11,8.128705197575003e-10
2212,3.293431921314165e-09,-3.253435188864133e-11,8.233579803285413e-10
2213,3.33583980979758e-09,-3.218258792842236e-11,8.33959952449395e-10
2214,3.378704731075395e-09,-3.1816098881783854e-11,8.446761827688487e-10
2215,3.4220255580389703e-09,-3.1434671107841246e-11,8.555063895097426e-10
2216,3.4658010484575676e-09,-3.1038095529245636e-11,8.664502621143919e-10
2217,3.5100298436018846e-09,-3.0626167825963163e-11,8.775074609004712e-10
2218,3.5547104669102565e-09,-3.019868862856147e-11,8.886776167275641e-10
2219,3.599841322698296e-09,-2.975546371081894e-11,8.99960330674574e-10
2220,3.6454206949127315e-09,-2.929630418147829e-11,9.113551737281829e-10
2221,3.691446745930215e-09,-2.8821026674964114e-11,9.228616864825538e-10
2222,3.73791751540179e-09,-2.8329453540874243e-11,9.344793788504474e-10
2223,3.784830919143762e-09,-2.7821413032069513e-11,9.462077297859405e-10
2224,3.83218474807564e-09,-2.7296739491175327e-11,9.5804618701891e-10
2225,3.879976667205819e-09,-2.6755273535306652e-11,9.699941668014547e-10
2226,3.928204214665659e-09,-2.61968622388423e-11,9.820510536664148e-10
2227,3.976864800792587e-09,-2.5621359314055056e-11,9.942162001981467e-10
2228,4.025955707262812e-09,-2.502862528942204e-11,1.006488926815703e-09
2229,4.075474086274265e-09,-2.441852768542736e-11,1.0188685215685663e-09
2230,4.125416959780305e-09,-2.3790941187678873e-11,1.0313542399450763e-09
2231,4.175781218774749e-09,-2.3145747817161626e-11,1.0439453046936873e-09
2232,4.2265636226287295e-09,-2.2482837097439083e-11,1.0566409056571824e-09
2233,4.277760798479889e-09,-2.1802106218635315e-11,1.0694401996199722e-09
2234,4.329369240674395e-09,-2.1103460198017368e-11,1.0823423101685988e-09
2235,4.381385310262201e-09,-2.0386812036999946e-11,1.0953463275655503e-09
2236,4.433805234546011e-09,-1.9652082874410475e-11,1.1084513086365026e-09
2237,4.486625106684333e-09,-1.8899202135833605e-11,1.1216562766710832e-09
2238,4.539840885349026e-09,-1.8128107678877086e-11,1.1349602213372565e-09
2239,4.593448394437677e-09,-1.7338745934184578e-11,1.1483620986094192e-09
2240,4.647443322841162e-09,-1.6531072042045395e-11,1.1618608307102904e-09
2241,4.701821224266694e-09,-1.570504998443231e-11,1.1754553060666735e-09
2242,4.756577517116652e-09,-1.48606527123141e-11,1.189144379279163e-09
2243,4.811707484423448e-09,-1.3997862268094365e-11,1.202926871105862e-09
2244,4.867206273840681e-09,-1.311666990302096e-11,1.2168015684601703e-09
2245,4.923068897690779e-09,-1.2217076189429853e-11,1.2307672244226948e-09
2246,4.9792902330693435e-09,-1.1299091127669407e-11,1.2448225582673359e-09
2247,5.035865022006341e-09,-1.0362734247579403e-11,1.2589662555015852e-09
2248,5.092787871684286e-09,-9.408034704386276e-12,1.2731969679210714e-09
