snid,ra,dec,z,mjd,band,flux_nu_jy,flux_nu_jy_err,wavelength_eff_nm,snr,survey,source_dataset
1297501,51.838791,-28.125025,0.21541,57001.238,z,8.295444663123159e-08,4.295456944898335e-09,926.0,19.312135517911692,Pantheon_Plus_DES,Pantheon+SH0ES
1297501,51.838791,-28.125025,0.21541,57005.241,g,3.29613127888775e-08,5.780396449286379e-09,472.0,5.702258154446612,Pantheon_Plus_DES,Pantheon+SH0ES
1297501,51.838791,-28.125025,0.21541,57005.249,r,3.810378765167607e-08,1.3510454443524076e-09,642.0,28.203187250996017,Pantheon_Plus_DES,Pantheon+SH0ES
1297501,51.838791,-28.125025,0.21541,57008.04,i,4.826989805416908e-08,1.6642888523015303e-09,784.0,29.00331753554503,Pantheon_Plus_DES,Pantheon+SH0ES
1297501,51.838791,-28.125025,0.21541,57008.065,z,6.260494387106293e-08,2.9865863665500566e-09,926.0,20.962040332147094,Pantheon_Plus_DES,Pantheon+SH0ES
1297501,51.838791,-28.125025,0.21541,57012.19,g,3.890108083729633e-08,7.537146167815504e-09,472.0,5.161248033560566,Pantheon_Plus_DES,Pantheon+SH0ES
1297501,51.838791,-28.125025,0.21541,57012.202,r,5.122770625730487e-08,4.412472887951189e-09,642.0,11.60974980655146,Pantheon_Plus_DES,Pantheon+SH0ES
1297501,51.838791,-28.125025,0.21541,57012.219,i,3.71852923724922e-08,2.2149352912292823e-09,784.0,16.788432835820895,Pantheon_Plus_DES,Pantheon+SH0ES
1297501,51.838791,-28.125025,0.21541,57012.242,z,4.64108284891446e-08,5.171040328040611e-09,926.0,8.975143403441681,Pantheon_Plus_DES,Pantheon+SH0ES
1297501,51.838791,-28.125025,0.21541,57018.184,g,1.9328791446310375e-08,4.171612773166235e-09,472.0,4.633409785932722,Pantheon_Plus_DES,Pantheon+SH0ES
1297501,51.838791,-28.125025,0.21541,57018.193,r,2.944467715281814e-08,1.4057519608805295e-09,642.0,20.94585529468136,Pantheon_Plus_DES,Pantheon+SH0ES
1297501,51.838791,-28.125025,0.21541,57018.21,i,3.698511520484455e-08,2.307772706760314e-09,784.0,16.02632490474541,Pantheon_Plus_DES,Pantheon+SH0ES
1297501,51.838791,-28.125025,0.21541,57019.147,z,3.987980636401463e-08,3.0147770037143913e-09,926.0,13.228111503729876,Pantheon_Plus_DES,Pantheon+SH0ES
1297501,51.838791,-28.125025,0.21541,57025.14,r,2.7133029083071702e-08,2.7505535342852344e-09,642.0,9.864570438227284,Pantheon_Plus_DES,Pantheon+SH0ES
1297501,51.838791,-28.125025,0.21541,57025.156,i,3.05854076893736e-08,2.6476848325959694e-09,784.0,11.55175544794189,Pantheon_Plus_DES,Pantheon+SH0ES
1297501,51.838791,-28.125025,0.21541,57026.045,z,3.684220414418876e-08,3.5466137055870773e-09,926.0,10.387994634473507,Pantheon_Plus_DES,Pantheon+SH0ES
1297501,51.838791,-28.125025,0.21541,57029.056,g,2.9711793848871325e-08,8.553514249717385e-09,472.0,3.4736358625757857,Pantheon_Plus_DES,Pantheon+SH0ES
1297501,51.838791,-28.125025,0.21541,57032.104,r,2.3047549333687284e-08,1.31792216602278e-09,642.0,17.487792472024413,Pantheon_Plus_DES,Pantheon+SH0ES
1297501,51.838791,-28.125025,0.21541,57032.121,i,2.7720405813648715e-08,1.879010019742918e-09,784.0,14.752665245202557,Pantheon_Plus_DES,Pantheon+SH0ES
1297501,51.838791,-28.125025,0.21541,57033.114,z,2.779863894618224e-08,3.1050942763777456e-09,926.0,8.952590959206173,Pantheon_Plus_DES,Pantheon+SH0ES
1297501,51.838791,-28.125025,0.21541,57034.16,g,1.7755494522436112e-08,4.8053936631687935e-09,472.0,3.6949094636146222,Pantheon_Plus_DES,Pantheon+SH0ES
1297501,51.838791,-28.125025,0.21541,57039.072,r,2.0619491326409763e-08,9.97846853868126e-10,642.0,20.663983903420522,Pantheon_Plus_DES,Pantheon+SH0ES
1297501,51.838791,-28.125025,0.21541,57039.089,i,2.403237127900024e-08,1.6661663112540515e-09,784.0,14.42375296912114,Pantheon_Plus_DES,Pantheon+SH0ES
1297501,51.838791,-28.125025,0.21541,57040.126,z,2.5373729602898473e-08,2.188245170889095e-09,926.0,11.595469255663431,Pantheon_Plus_DES,Pantheon+SH0ES
1297501,51.838791,-28.125025,0.21541,57041.068,g,1.2970145089199934e-08,2.3679801759441195e-09,472.0,5.477303070761015,Pantheon_Plus_DES,Pantheon+SH0ES
1297501,51.838791,-28.125025,0.21541,57044.116,r,1.8814074630983803e-08,1.070026580147293e-09,642.0,17.582810539523212,Pantheon_Plus_DES,Pantheon+SH0ES
1297501,51.838791,-28.125025,0.21541,57044.145,i,2.0100557091068837e-08,1.8484356734355394e-09,784.0,10.87436115843271,Pantheon_Plus_DES,Pantheon+SH0ES
1297501,51.838791,-28.125025,0.21541,57047.04,z,2.1986312641206508e-08,2.827784381656958e-09,926.0,7.77510222626079,Pantheon_Plus_DES,Pantheon+SH0ES
1297501,51.838791,-28.125025,0.21541,57048.036,g,1.1121866874085435e-08,6.141255432194503e-09,472.0,1.8110086767895879,Pantheon_Plus_DES,Pantheon+SH0ES
1297501,51.838791,-28.125025,0.21541,57051.105,r,1.6527347925056895e-08,1.7123499385131856e-09,642.0,9.651851851851852,Pantheon_Plus_DES,Pantheon+SH0ES
1297501,51.838791,-28.125025,0.21541,57051.12,i,1.5444444657301635e-08,2.0828492604776187e-09,784.0,7.415056360708535,Pantheon_Plus_DES,Pantheon+SH0ES
1297501,51.838791,-28.125025,0.21541,57053.043,z,1.872086268871841e-08,3.864653924275245e-09,926.0,4.84412396440626,Pantheon_Plus_DES,Pantheon+SH0ES
1297501,51.838791,-28.125025,0.21541,57061.041,r,4.9201460156980735e-08,1.1500766306696594e-08,642.0,4.278102766798419,Pantheon_Plus_DES,Pantheon+SH0ES
1297501,51.838791,-28.125025,0.21541,57061.073,i,2.630505363539145e-08,4.42336244094588e-09,784.0,5.946845637583893,Pantheon_Plus_DES,Pantheon+SH0ES
1297501,51.838791,-28.125025,0.21541,57061.095,z,1.9564742125448737e-08,4.717666386658492e-09,926.0,4.147122861586315,Pantheon_Plus_DES,Pantheon+SH0ES
1297501,51.838791,-28.125025,0.21541,57063.033,g,1.5771241206791573e-08,3.57586097700069e-09,472.0,4.410473815461347,Pantheon_Plus_DES,Pantheon+SH0ES
1297501,51.838791,-28.125025,0.21541,57066.064,r,1.585556967583547e-08,1.7704493823704533e-09,642.0,8.955675227837613,Pantheon_Plus_DES,Pantheon+SH0ES
1297501,51.838791,-28.125025,0.21541,57067.048,z,5.78551385141809e-09,4.8369192258021775e-09,926.0,1.196115457243054,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,56890.328,g,4.751555730020759e-09,8.185811745744472e-09,472.0,0.5804623753399818,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,56890.331,r,-4.551075450722457e-09,-9.297069260631061e-09,642.0,0.0,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,56890.333,i,8.563471874351432e-09,1.2541968722492039e-08,784.0,0.6827852998065765,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,56890.335,z,-2.229642939263426e-08,-1.9913430802472886e-08,926.0,0.0,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,56903.383,g,-5.601996944130805e-09,-1.5189421527349888e-08,472.0,0.0,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,56903.386,r,1.2905374364796418e-08,2.0750018476598648e-08,642.0,0.6219451987163662,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,56903.388,i,6.40530938038649e-08,3.426985620940512e-08,784.0,1.8690797362110312,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,56903.391,z,2.3746959819252273e-08,2.9284249503133113e-08,926.0,0.8109123580821694,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,56915.265,g,6.798585476776284e-08,3.086359106623659e-08,472.0,2.2027849779974686,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,56915.267,r,8.66695401554676e-08,3.7160589558974594e-08,642.0,2.3322972316658572,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,56915.269,i,-1.1029327674026937e-08,-2.6760958727212147e-08,784.0,0.0,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,56915.272,z,3.269638736967649e-08,2.3611503638312952e-08,926.0,1.384765149671453,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,56923.315,g,3.0789799191179477e-07,1.2339619521296092e-08,472.0,24.951984247197817,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,56923.318,r,3.608585538353552e-07,1.485163223886772e-08,642.0,24.29756864642555,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,56923.32,i,2.927628870762144e-07,1.252250532041741e-08,784.0,23.378938925174744,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,56923.323,z,3.093362205247392e-07,2.2955450823068298e-08,926.0,13.475501871384825,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,56927.28,g,3.9875432135968465e-07,1.1843082578850445e-08,472.0,33.66980840543881,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,56927.283,r,4.617519788426945e-07,1.3717403377684216e-08,642.0,33.66176280810427,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,56927.285,i,3.829270871154905e-07,1.1261555013683532e-08,784.0,34.00303835928598,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,56927.287,z,3.3031418290283635e-07,1.71989758064968e-08,926.0,19.205456570155903,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,56932.217,g,3.9056845099065757e-07,1.3884560853392818e-08,472.0,28.129694206008583,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,56932.22,r,5.158593015407117e-07,1.2793379473304424e-08,642.0,40.32236381459179,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,56932.222,i,3.897420729169874e-07,1.0146040248809364e-08,784.0,38.41321967579653,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,56932.224,z,3.367224263322138e-07,1.4478073827103312e-08,926.0,23.257404980340763,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,56943.204,r,3.4310418329096003e-07,2.227607422330672e-08,642.0,15.402363084783648,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,56943.206,i,2.467131806125532e-07,1.2832266618671927e-08,784.0,19.22600176133862,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,56943.209,z,1.738111952651429e-07,1.4967148169505585e-08,926.0,11.612846568811944,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,56952.118,g,5.3807503571909385e-08,9.543070718505035e-09,472.0,5.638384662451561,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,56952.12,r,2.0883206074332973e-07,1.0816487425989959e-08,642.0,19.306827856291505,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,56952.122,i,2.0353725472388531e-07,1.1544052476666827e-08,784.0,17.631352173362057,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,56952.125,z,2.024256117591023e-07,2.0014569638057544e-08,926.0,10.113912785523583,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,56957.104,g,5.31173123400106e-08,1.7381534668077898e-08,472.0,3.0559621664227,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,56957.106,r,1.8994843754701086e-07,1.939966460444575e-08,642.0,9.791325851245958,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,56957.108,i,1.9015209809225097e-07,1.6340814780441557e-08,784.0,11.636635054443273,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,56957.111,z,2.220000734183362e-07,2.7103854088053626e-08,926.0,8.190719766167337,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,56959.1,g,3.5978655130116596e-08,1.1387471864769365e-08,472.0,3.1594945355191255,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,56959.102,r,1.4101215048032034e-07,1.0884631480946819e-08,642.0,12.955160744500846,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,56959.105,i,1.9719660658692638e-07,1.1715269870044548e-08,784.0,16.832442510876323,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,56959.107,z,2.0634083483994094e-07,1.6403336502125028e-08,926.0,12.579199043634189,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,56964.215,g,-1.3314878693664369e-08,-2.645573141207414e-08,472.0,0.0,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,56964.218,r,1.0807991775651857e-07,1.611851123330325e-08,642.0,6.705328810591968,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,56964.22,i,1.2247649848197114e-07,1.2442043284972857e-08,784.0,9.843760841910488,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,56964.223,z,1.5506642632642061e-07,1.9472837525621325e-08,926.0,7.963216769122242,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,56973.183,g,1.6665782241237444e-08,1.2615539840954704e-08,472.0,1.3210518496508692,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,56973.185,r,7.892007429989064e-08,9.835645805250963e-09,642.0,8.023883318140383,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,56973.188,i,8.403150642537921e-08,8.483218913063793e-09,784.0,9.905615696887686,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,56973.19,z,1.0846585250260036e-07,1.226521220397252e-08,926.0,8.843373493975903,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,56980.179,g,1.0896294169820714e-08,7.3324192199120956e-09,472.0,1.4860435339308578,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,56980.181,r,5.284782836294381e-08,7.512116316930586e-09,642.0,7.035011990407674,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,56980.183,i,5.7305717025172724e-08,8.82151925493401e-09,784.0,6.496127862909868,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,56980.185,z,6.789456948945329e-08,1.5473486262353892e-08,926.0,4.387800417972833,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,56987.18,g,2.1142391951629513e-08,8.035283315065581e-09,472.0,2.6311943366065313,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,56987.182,r,3.9231881373629226e-08,7.562772312988767e-09,642.0,5.1875,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,56987.187,z,6.951143194581398e-08,1.531547320798604e-08,926.0,4.538640824337587,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,56990.181,g,2.7479707814608036e-09,1.7690355492275874e-08,472.0,0.15533722782793413,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,56990.183,r,7.47050298723438e-08,1.823628248948138e-08,642.0,4.0965054097749025,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,56990.185,i,1.7447288313866763e-07,5.4346801896979624e-08,784.0,3.2103615493217115,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,56990.188,z,1.259728062965735e-07,4.102171784578253e-08,926.0,3.0708808141618293,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,57001.147,g,9.96215874712332e-10,3.1592939831637046e-08,472.0,0.03153286398864107,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,57001.149,r,8.802226604483299e-09,2.254224423036936e-08,642.0,0.39047694251421355,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,57001.151,i,2.5636423761921318e-08,2.020846936519087e-08,784.0,1.2685979971387695,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,57001.154,z,3.4775860601168566e-08,2.3414876757824915e-08,926.0,1.48520365752286,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,57003.043,g,1.355409367522662e-08,8.125470506510465e-09,472.0,1.6680995475113123,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,57003.045,r,4.56636402548177e-08,8.173466160810927e-09,642.0,5.586814621409921,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,57003.047,i,2.428526751526589e-08,8.440107061780796e-09,784.0,2.8773648648648646,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,57003.049,z,1.4000274757844804e-08,1.621671259881625e-08,926.0,0.8633238501659555,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,57011.071,g,1.346191537252994e-08,6.609134481057064e-09,472.0,2.036865101037684,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,57011.073,r,3.0734513220540305e-08,6.096015380213767e-09,642.0,5.0417381360777584,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,57011.075,i,1.993350893491399e-08,7.394825629848218e-09,784.0,2.6956022944550666,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,57011.078,z,1.7068157246776837e-08,1.283841145268677e-08,926.0,1.3294602147374612,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,57018.043,g,2.0993587184557352e-08,1.8846973663330584e-08,472.0,1.113896987366375,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,57018.045,r,2.943757856059367e-08,1.9487001283354863e-08,642.0,1.5106263982102908,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,57018.047,i,2.5621968490558525e-08,1.4349747881849054e-08,784.0,1.7855344011282361,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,57018.05,z,6.18781315241506e-08,2.5759940729688137e-08,926.0,2.4021069059695668,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,57019.045,r,6.113998807866437e-09,1.8824821716996192e-08,642.0,0.32478388904721195,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,57019.047,i,9.390164794621335e-09,1.563342570005782e-08,784.0,0.6006466512702079,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,57019.05,z,2.5235302702546392e-08,2.3571652178426103e-08,926.0,1.0705784436121513,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,57021.043,g,7.208850635714539e-08,4.520208249409661e-08,472.0,1.5948049819731238,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,57021.047,i,1.5033476146801946e-08,2.4391987714451244e-08,784.0,0.6163284568192543,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,57021.05,z,-4.496348539150707e-09,-2.200802730971483e-08,926.0,0.0,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,57029.066,g,1.4048814080624779e-08,1.8638179532228903e-08,472.0,0.7537653586999604,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,57029.068,r,1.2795179013437627e-08,1.5371620756117925e-08,642.0,0.8323897145553197,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,57029.07,i,1.1609734680667303e-08,1.4187230742574358e-08,784.0,0.818322820804467,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,57029.072,z,3.5741080462821573e-09,2.3564985831465598e-08,926.0,0.1516702819956616,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,57036.051,g,2.581449917199058e-09,9.299621547079612e-09,472.0,0.2775865559829925,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,57036.053,r,1.8433990679668165e-08,8.051421999193588e-09,642.0,2.2895322939866367,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,57036.055,i,9.59304991105748e-09,9.108145483274914e-09,784.0,1.0532385466034755,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,57036.058,z,1.6280888257525372e-08,1.7430240298333585e-08,926.0,0.9340598855129899,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,57042.074,g,-9.140127030645445e-09,-1.2506217862134737e-08,472.0,0.0,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,57042.076,r,-3.258525312290206e-09,-1.1843205226956109e-08,642.0,0.0,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,57042.078,i,1.6689137801318197e-08,1.2454448955725933e-08,784.0,1.3400141476066965,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,57042.081,z,5.1703918968028354e-09,1.843298064222279e-08,926.0,0.2804967898115988,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,57049.068,r,-7.638800971235368e-08,-4.49810519485738e-08,642.0,0.0,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,57049.07,i,-1.6953866213948146e-08,-2.446909062827184e-08,784.0,0.0,Pantheon_Plus_DES,Pantheon+SH0ES
1298281,40.267929,-0.955257,0.236,57049.073,z,2.4137025160945906e-08,3.261619074639903e-08,926.0,0.7400320089068262,Pantheon_Plus_DES,Pantheon+SH0ES
1298893,35.724033,-6.256828,0.19712,56887.268,g,-3.133661810481972e-10,-1.3260644667586133e-08,472.0,0.0,Pantheon_Plus_DES,Pantheon+SH0ES
1298893,35.724033,-6.256828,0.19712,56887.27,r,1.0604856900941116e-09,1.6088611920184246e-08,642.0,0.06591530054644808,Pantheon_Plus_DES,Pantheon+SH0ES
1298893,35.724033,-6.256828,0.19712,56887.272,i,-9.142836910343212e-09,-1.4194443381798647e-08,784.0,0.0,Pantheon_Plus_DES,Pantheon+SH0ES
1298893,35.724033,-6.256828,0.19712,56887.273,z,-3.313896319672022e-10,-2.994557219776355e-08,926.0,0.0,Pantheon_Plus_DES,Pantheon+SH0ES
1298893,35.724033,-6.256828,0.19712,56891.411,i,4.2104662977281475e-09,1.1442949264033394e-08,784.0,0.3679528940115259,Pantheon_Plus_DES,Pantheon+SH0ES
1298893,35.724033,-6.256828,0.19712,56891.414,z,-8.682906952721567e-09,-2.1506355047887826e-08,926.0,0.0,Pantheon_Plus_DES,Pantheon+SH0ES
1298893,35.724033,-6.256828,0.19712,56904.223,r,-3.7178735569491724e-09,-1.8594827217281762e-08,642.0,0.0,Pantheon_Plus_DES,Pantheon+SH0ES
1298893,35.724033,-6.256828,0.19712,56904.225,i,-1.734992238068551e-08,-1.525970884671279e-08,784.0,0.0,Pantheon_Plus_DES,Pantheon+SH0ES
1298893,35.724033,-6.256828,0.19712,56904.228,z,-3.5168159546439134e-08,-2.1154650473572085e-08,926.0,0.0,Pantheon_Plus_DES,Pantheon+SH0ES
1298893,35.724033,-6.256828,0.19712,56915.299,z,-1.692029724817474e-08,-1.83395188848508e-08,926.0,0.0,Pantheon_Plus_DES,Pantheon+SH0ES
1298893,35.724033,-6.256828,0.19712,56923.307,z,6.73359461679382e-08,3.357769463676055e-08,926.0,2.005377286808113,Pantheon_Plus_DES,Pantheon+SH0ES
1298893,35.724033,-6.256828,0.19712,56924.185,z,1.5129235366645173e-07,2.297705404833178e-08,926.0,6.5844974446337305,Pantheon_Plus_DES,Pantheon+SH0ES
1298893,35.724033,-6.256828,0.19712,56931.161,g,6.948513542343318e-07,1.6629560644882227e-08,472.0,41.784107774860146,Pantheon_Plus_DES,Pantheon+SH0ES
1298893,35.724033,-6.256828,0.19712,56931.166,z,4.847702342929133e-07,3.204094316202886e-08,926.0,15.12971175166297,Pantheon_Plus_DES,Pantheon+SH0ES
1298893,35.724033,-6.256828,0.19712,56934.371,i,6.035123857220159e-07,3.045788949015143e-08,784.0,19.814648875036525,Pantheon_Plus_DES,Pantheon+SH0ES
1298893,35.724033,-6.256828,0.19712,56934.372,z,7.291025849451733e-07,8.09488311752735e-08,926.0,9.006956300165626,Pantheon_Plus_DES,Pantheon+SH0ES
1298893,35.724033,-6.256828,0.19712,56943.247,r,6.534278184050898e-07,1.5131997647060163e-08,642.0,43.181860957534404,Pantheon_Plus_DES,Pantheon+SH0ES
1298893,35.724033,-6.256828,0.19712,56943.249,i,4.3142221072992837e-07,1.0765597932063292e-08,784.0,40.07415226283151,Pantheon_Plus_DES,Pantheon+SH0ES
1298893,35.724033,-6.256828,0.19712,56943.252,z,3.0315996785613994e-07,1.4575959776396098e-08,926.0,20.798628186877185,Pantheon_Plus_DES,Pantheon+SH0ES
1298893,35.724033,-6.256828,0.19712,56949.115,r,8.913072312334732e-07,6.977632484987401e-08,642.0,12.773777253977608,Pantheon_Plus_DES,Pantheon+SH0ES
1298893,35.724033,-6.256828,0.19712,56949.117,z,4.446619260085948e-07,1.2630187697094208e-07,926.0,3.520628011814084,Pantheon_Plus_DES,Pantheon+SH0ES
1298893,35.724033,-6.256828,0.19712,56956.203,g,1.085488589569364e-07,1.023611385952289e-08,472.0,10.604498977505113,Pantheon_Plus_DES,Pantheon+SH0ES
1298893,35.724033,-6.256828,0.19712,56956.206,r,3.589368727084044e-07,1.420767900175477e-08,642.0,25.263582648796657,Pantheon_Plus_DES,Pantheon+SH0ES
1298893,35.724033,-6.256828,0.19712,56956.208,i,2.9664037210369373e-07,1.5257863206219448e-08,784.0,19.441803094864323,Pantheon_Plus_DES,Pantheon+SH0ES
1298893,35.724033,-6.256828,0.19712,56956.211,z,3.5128103391473343e-07,2.1060487928987476e-08,926.0,16.679624664879356,Pantheon_Plus_DES,Pantheon+SH0ES
1298893,35.724033,-6.256828,0.19712,56990.071,g,1.3867198569636443e-07,1.366445214802521e-07,472.0,1.0148375082597465,Pantheon_Plus_DES,Pantheon+SH0ES
1298893,35.724033,-6.256828,0.19712,56990.076,i,1.6216113936160924e-06,1.544527105347681e-06,784.0,1.0499080190962782,Pantheon_Plus_DES,Pantheon+SH0ES
1298893,35.724033,-6.256828,0.19712,56990.08,z,1.4878738248733488e-07,7.295582118302577e-08,926.0,2.0394175553732565,Pantheon_Plus_DES,Pantheon+SH0ES
