A,Z,element,N_neutrons,beta,zeta,c2_over_c1,family,BE_per_A
258,104,Rf,154,0.08552426664825014,1.1340172640869979,0.12217752378321449,B,7.3825257
258,105,Db,153,0.08204289329597189,1.1283285632549327,0.11720413327995985,B,7.3594803
258,106,Sg,152,0.07543494219122775,1.117587517062865,0.10776420313032536,B,7.342
259,100,Fm,159,0.19063606135364153,1.316082448558573,0.2723372305052022,A,7.407
259,101,Md,158,0.17025118531221628,1.27913861828286,0.24321597901745184,A,7.405
259,102,No,157,0.15215652670665522,1.247028271992333,0.2173664667237932,A,7.3999714
259,103,Lr,156,0.08913252605375302,1.1399351769848487,0.12733218007679004,B,7.39
259,104,Rf,155,0.08552426664825014,1.1340172640869979,0.12217752378321449,B,7.377
259,105,Db,154,0.08204289329597189,1.1283285632549327,0.11720413327995985,B,7.3603626
259,106,Sg,153,0.07868182863772291,1.1228560107490186,0.11240261233960416,B,7.34
260,100,Fm,160,0.20182764731945055,1.336721305416443,0.28832521045635795,A,7.402
260,101,Md,159,0.1801310043668122,1.2969406118776245,0.25733000623830316,A,7.396
260,102,No,158,0.15215652670665522,1.247028271992333,0.2173664667237932,A,7.397
260,103,Lr,157,0.09287473722285293,1.1460964400748523,0.13267819603264705,B,7.383
260,104,Rf,156,0.08913252605375302,1.1399351769848487,0.12733218007679004,B,7.377
260,105,Db,155,0.08204289329597189,1.1283285632549327,0.11720413327995985,B,7.357
260,106,Sg,154,0.07868182863772291,1.1228560107490186,0.11240261233960416,B,7.3425632
260,107,Bh,153,0.07543494219122775,1.117587517062865,0.10776420313032536,B,7.314
261,101,Md,160,0.1801310043668122,1.2969406118776245,0.25733000623830316,A,7.391
261,102,No,159,0.16094239811912225,1.2625405500423479,0.22991771159874608,A,7.388
261,103,Lr,158,0.15215652670665522,1.247028271992333,0.2173664667237932,A,7.381
261,104,Rf,157,0.08913252605375302,1.1399351769848487,0.12733218007679004,B,7.3713858
261,105,Db,156,0.08552426664825014,1.1340172640869979,0.12217752378321449,B,7.357
261,106,Sg,155,0.08204289329597189,1.1283285632549327,0.11720413327995985,B,7.339771
261,107,Bh,154,0.07543494219122775,1.117587517062865,0.10776420313032536,B,7.3173313
262,101,Md,161,0.19063606135364153,1.316082448558573,0.2723372305052022,A,7.382
262,102,No,160,0.17025118531221628,1.27913861828286,0.24321597901745184,A,7.385
262,103,Lr,159,0.15215652670665522,1.247028271992333,0.2173664667237932,A,7.374
262,104,Rf,158,0.08913252605375302,1.1399351769848487,0.12733218007679004,B,7.37
262,105,Db,157,0.08552426664825014,1.1340172640869979,0.12217752378321449,B,7.352
262,106,Sg,156,0.08204289329597189,1.1283285632549327,0.11720413327995985,B,7.3411736
262,107,Bh,155,0.07868182863772291,1.1228560107490186,0.11240261233960416,B,7.3157331
263,102,No,161,0.1801310043668122,1.2969406118776245,0.25733000623830316,A,7.376
263,103,Lr,160,0.15215652670665522,1.247028271992333,0.2173664667237932,A,7.371
263,104,Rf,159,0.09287473722285293,1.1460964400748523,0.13267819603264705,B,7.364
263,105,Db,158,0.08913252605375302,1.1399351769848487,0.12733218007679004,B,7.352
263,106,Sg,157,0.08204289329597189,1.1283285632549327,0.11720413327995985,B,7.337
263,107,Bh,156,0.07868182863772291,1.1228560107490186,0.11240261233960416,B,7.318
263,108,Hs,155,0.07543494219122775,1.117587517062865,0.10776420313032536,B,7.295
264,102,No,162,0.19063606135364153,1.316082448558573,0.2723372305052022,A,7.371
264,103,Lr,161,0.16094239811912225,1.2625405500423479,0.22991771159874608,A,7.363
264,104,Rf,160,0.15215652670665522,1.247028271992333,0.2173664667237932,A,7.361
264,105,Db,159,0.08913252605375302,1.1399351769848487,0.12733218007679004,B,7.346
264,106,Sg,158,0.08552426664825014,1.1340172640869979,0.12217752378321449,B,7.338
264,107,Bh,157,0.08204289329597189,1.1283285632549327,0.11720413327995985,B,7.315
264,108,Hs,156,0.07543494219122775,1.117587517062865,0.10776420313032536,B,7.2983762
265,103,Lr,162,0.17025118531221628,1.27913861828286,0.24321597901745184,A,7.359
265,104,Rf,161,0.15215652670665522,1.247028271992333,0.2173664667237932,A,7.354
265,105,Db,160,0.08913252605375302,1.1399351769848487,0.12733218007679004,B,7.345
265,106,Sg,159,0.08552426664825014,1.1340172640869979,0.12217752378321449,B,7.333
265,107,Bh,158,0.08204289329597189,1.1283285632549327,0.11720413327995985,B,7.316
265,108,Hs,157,0.07868182863772291,1.1228560107490186,0.11240261233960416,B,7.2962474
265,109,Mt,156,0.07543494219122775,1.117587517062865,0.10776420313032536,B,7.272
266,103,Lr,163,0.1801310043668122,1.2969406118776245,0.25733000623830316,A,7.349
266,104,Rf,162,0.15215652670665522,1.247028271992333,0.2173664667237932,A,7.351
266,105,Db,161,0.09287473722285293,1.1460964400748523,0.13267819603264705,B,7.339
266,106,Sg,160,0.08913252605375302,1.1399351769848487,0.12733218007679004,B,7.332
266,107,Bh,159,0.08204289329597189,1.1283285632549327,0.11720413327995985,B,7.313
266,108,Hs,158,0.07868182863772291,1.1228560107490186,0.11240261233960416,B,7.298261099999999
266,109,Mt,157,0.07543494219122775,1.117587517062865,0.10776420313032536,B,7.270759799999999
267,104,Rf,163,0.16094239811912225,1.2625405500423479,0.22991771159874608,A,7.342
267,105,Db,162,0.15215652670665522,1.247028271992333,0.2173664667237932,A,7.337
267,106,Sg,161,0.08913252605375302,1.1399351769848487,0.12733218007679004,B,7.327
267,107,Bh,160,0.08552426664825014,1.1340172640869979,0.12217752378321449,B,7.313
267,108,Hs,159,0.08204289329597189,1.1283285632549327,0.11720413327995985,B,7.295
267,109,Mt,158,0.07543494219122775,1.117587517062865,0.10776420313032536,B,7.273
267,110,Ds,157,0.07229651303302646,1.1125118777682612,0.10328073290432352,B,7.248
268,104,Rf,164,0.17025118531221628,1.27913861828286,0.24321597901745184,A,7.337
268,105,Db,163,0.15215652670665522,1.247028271992333,0.2173664667237932,A,7.328
268,106,Sg,162,0.08913252605375302,1.1399351769848487,0.12733218007679004,B,7.326
268,107,Bh,161,0.08552426664825014,1.1340172640869979,0.12217752378321449,B,7.309
268,108,Hs,160,0.08204289329597189,1.1283285632549327,0.11720413327995985,B,7.297
268,109,Mt,159,0.07868182863772291,1.1228560107490186,0.11240261233960416,B,7.271
268,110,Ds,158,0.07543494219122775,1.117587517062865,0.10776420313032536,B,7.252
269,105,Db,164,0.15215652670665522,1.247028271992333,0.2173664667237932,A,7.323
269,106,Sg,163,0.09287473722285293,1.1460964400748523,0.13267819603264705,B,7.318
269,107,Bh,162,0.08913252605375302,1.1399351769848487,0.12733218007679004,B,7.309
269,108,Hs,161,0.08204289329597189,1.1283285632549327,0.11720413327995985,B,7.294
269,109,Mt,160,0.07868182863772291,1.1228560107490186,0.11240261233960416,B,7.274
269,110,Ds,159,0.07543494219122775,1.117587517062865,0.10776420313032536,B,7.2501551
270,105,Db,165,0.16094239811912225,1.2625405500423479,0.22991771159874608,A,7.314
270,106,Sg,164,0.15215652670665522,1.247028271992333,0.2173664667237932,A,7.314
270,107,Bh,163,0.08913252605375302,1.1399351769848487,0.12733218007679004,B,7.301
270,108,Hs,162,0.08552426664825014,1.1340172640869979,0.12217752378321449,B,7.295
270,109,Mt,161,0.08204289329597189,1.1283285632549327,0.11720413327995985,B,7.271
270,110,Ds,160,0.07543494219122775,1.117587517062865,0.10776420313032536,B,7.253763399999999
271,106,Sg,165,0.15215652670665522,1.247028271992333,0.2173664667237932,A,7.305
271,107,Bh,164,0.08913252605375302,1.1399351769848487,0.12733218007679004,B,7.298
271,108,Hs,163,0.08552426664825014,1.1340172640869979,0.12217752378321449,B,7.288
271,109,Mt,162,0.08204289329597189,1.1283285632549327,0.11720413327995985,B,7.273
271,110,Ds,161,0.07868182863772291,1.1228560107490186,0.11240261233960416,B,7.252
272,106,Sg,166,0.15215652670665522,1.247028271992333,0.2173664667237932,A,7.301
272,107,Bh,165,0.09287473722285293,1.1460964400748523,0.13267819603264705,B,7.29
272,108,Hs,164,0.08913252605375302,1.1399351769848487,0.12733218007679004,B,7.286
272,109,Mt,163,0.08204289329597189,1.1283285632549327,0.11720413327995985,B,7.267
272,110,Ds,162,0.07868182863772291,1.1228560107490186,0.11240261233960416,B,7.255
272,111,Rg,161,0.07543494219122775,1.117587517062865,0.10776420313032536,B,7.227
273,106,Sg,167,0.16094239811912225,1.2625405500423479,0.22991771159874608,A,7.292
273,107,Bh,166,0.15215652670665522,1.247028271992333,0.2173664667237932,A,7.286
273,108,Hs,165,0.08913252605375302,1.1399351769848487,0.12733218007679004,B,7.279
273,109,Mt,164,0.08552426664825014,1.1340172640869979,0.12217752378321449,B,7.265
273,110,Ds,163,0.08204289329597189,1.1283285632549327,0.11720413327995985,B,7.25
273,111,Rg,162,0.07543494219122775,1.117587517062865,0.10776420313032536,B,7.23
274,107,Bh,167,0.15215652670665522,1.247028271992333,0.2173664667237932,A,7.278
274,108,Hs,166,0.08913252605375302,1.1399351769848487,0.12733218007679004,B,7.276
274,109,Mt,165,0.08552426664825014,1.1340172640869979,0.12217752378321449,B,7.259
274,110,Ds,164,0.08204289329597189,1.1283285632549327,0.11720413327995985,B,7.249
274,111,Rg,163,0.07868182863772291,1.1228560107490186,0.11240261233960416,B,7.227
275,107,Bh,168,0.15215652670665522,1.247028271992333,0.2173664667237932,A,7.273
275,108,Hs,167,0.09287473722285293,1.1460964400748523,0.13267819603264705,B,7.268
275,109,Mt,166,0.08913252605375302,1.1399351769848487,0.12733218007679004,B,7.257
275,110,Ds,165,0.08204289329597189,1.1283285632549327,0.11720413327995985,B,7.243
275,111,Rg,164,0.07868182863772291,1.1228560107490186,0.11240261233960416,B,7.227
276,107,Bh,169,0.16094239811912225,1.2625405500423479,0.22991771159874608,A,7.265
276,108,Hs,168,0.15215652670665522,1.247028271992333,0.2173664667237932,A,7.265
276,109,Mt,167,0.08913252605375302,1.1399351769848487,0.12733218007679004,B,7.25
276,110,Ds,166,0.08552426664825014,1.1340172640869979,0.12217752378321449,B,7.243
276,111,Rg,165,0.07868182863772291,1.1228560107490186,0.11240261233960416,B,7.223
276,112,Cn,164,0.07543494219122775,1.117587517062865,0.10776420313032536,B,7.209
277,107,Bh,170,0.17025118531221628,1.27913861828286,0.24321597901745184,A,7.26
277,108,Hs,169,0.15215652670665522,1.247028271992333,0.2173664667237932,A,7.256
277,109,Mt,168,0.08913252605375302,1.1399351769848487,0.12733218007679004,B,7.247
277,110,Ds,167,0.08552426664825014,1.1340172640869979,0.12217752378321449,B,7.237
277,111,Rg,166,0.08204289329597189,1.1283285632549327,0.11720413327995985,B,7.222
277,112,Cn,165,0.07868182863772291,1.1228560107490186,0.11240261233960416,B,7.205
278,107,Bh,171,0.1801310043668122,1.2969406118776245,0.25733000623830316,A,7.251
278,108,Hs,170,0.15215652670665522,1.247028271992333,0.2173664667237932,A,7.252
278,109,Mt,169,0.09287473722285293,1.1460964400748523,0.13267819603264705,B,7.24
278,110,Ds,168,0.08552426664825014,1.1340172640869979,0.12217752378321449,B,7.236
278,111,Rg,167,0.08204289329597189,1.1283285632549327,0.11720413327995985,B,7.218
278,112,Cn,166,0.07868182863772291,1.1228560107490186,0.11240261233960416,B,7.206
278,113,Nh,165,0.07543494219122775,1.117587517062865,0.10776420313032536,B,7.181
279,108,Hs,171,0.16094239811912225,1.2625405500423479,0.22991771159874608,A,7.243
279,109,Mt,170,0.15215652670665522,1.247028271992333,0.2173664667237932,A,7.237
279,110,Ds,169,0.08913252605375302,1.1399351769848487,0.12733218007679004,B,7.229
279,111,Rg,168,0.08552426664825014,1.1340172640869979,0.12217752378321449,B,7.216
279,112,Cn,167,0.07868182863772291,1.1228560107490186,0.11240261233960416,B,7.202
279,113,Nh,166,0.07543494219122775,1.117587517062865,0.10776420313032536,B,7.183
280,108,Hs,172,0.17025118531221628,1.27913861828286,0.24321597901745184,A,7.239
280,109,Mt,171,0.15215652670665522,1.247028271992333,0.2173664667237932,A,7.229
280,110,Ds,170,0.08913252605375302,1.1399351769848487,0.12733218007679004,B,7.227
280,111,Rg,169,0.08552426664825014,1.1340172640869979,0.12217752378321449,B,7.212
280,112,Cn,168,0.08204289329597189,1.1283285632549327,0.11720413327995985,B,7.202
280,113,Nh,167,0.07868182863772291,1.1228560107490186,0.11240261233960416,B,7.18
281,109,Mt,172,0.15215652670665522,1.247028271992333,0.2173664667237932,A,7.225
281,110,Ds,171,0.09287473722285293,1.1460964400748523,0.13267819603264705,B,7.22
281,111,Rg,170,0.08552426664825014,1.1340172640869979,0.12217752378321449,B,7.209
281,112,Cn,169,0.08204289329597189,1.1283285632549327,0.11720413327995985,B,7.197
281,113,Nh,168,0.07868182863772291,1.1228560107490186,0.11240261233960416,B,7.181
282,109,Mt,173,0.16094239811912225,1.2625405500423479,0.22991771159874608,A,7.218
282,110,Ds,172,0.15215652670665522,1.247028271992333,0.2173664667237932,A,7.217
282,111,Rg,171,0.08913252605375302,1.1399351769848487,0.12733218007679004,B,7.204
282,112,Cn,170,0.08552426664825014,1.1340172640869979,0.12217752378321449,B,7.197
282,113,Nh,169,0.07868182863772291,1.1228560107490186,0.11240261233960416,B,7.177
283,110,Ds,173,0.15215652670665522,1.247028271992333,0.2173664667237932,A,7.21
283,111,Rg,172,0.08913252605375302,1.1399351769848487,0.12733218007679004,B,7.201
283,112,Cn,171,0.08552426664825014,1.1340172640869979,0.12217752378321449,B,7.192
283,113,Nh,170,0.08204289329597189,1.1283285632549327,0.11720413327995985,B,7.177
284,110,Ds,174,0.15215652670665522,1.247028271992333,0.2173664667237932,A,7.207
284,111,Rg,173,0.09287473722285293,1.1460964400748523,0.13267819603264705,B,7.195
284,112,Cn,172,0.08552426664825014,1.1340172640869979,0.12217752378321449,B,7.191
284,113,Nh,171,0.08204289329597189,1.1283285632549327,0.11720413327995985,B,7.173
284,114,Fl,170,0.07868182863772291,1.1228560107490186,0.11240261233960416,B,7.163
285,111,Rg,174,0.15215652670665522,1.247028271992333,0.2173664667237932,A,7.192
285,112,Cn,173,0.08913252605375302,1.1399351769848487,0.12733218007679004,B,7.185
285,113,Nh,172,0.08552426664825014,1.1340172640869979,0.12217752378321449,B,7.172
285,114,Fl,171,0.07868182863772291,1.1228560107490186,0.11240261233960416,B,7.159
286,111,Rg,175,0.15215652670665522,1.247028271992333,0.2173664667237932,A,7.185
286,112,Cn,174,0.08913252605375302,1.1399351769848487,0.12733218007679004,B,7.183
286,113,Nh,173,0.08552426664825014,1.1340172640869979,0.12217752378321449,B,7.168
286,114,Fl,172,0.08204289329597189,1.1283285632549327,0.11720413327995985,B,7.159
287,112,Cn,175,0.09287473722285293,1.1460964400748523,0.13267819603264705,B,7.176
287,113,Nh,174,0.08552426664825014,1.1340172640869979,0.12217752378321449,B,7.166
287,114,Fl,173,0.08204289329597189,1.1283285632549327,0.11720413327995985,B,7.155
287,115,Mc,172,0.07868182863772291,1.1228560107490186,0.11240261233960416,B,7.139
288,112,Cn,176,0.15215652670665522,1.247028271992333,0.2173664667237932,A,7.174
288,113,Nh,175,0.08913252605375302,1.1399351769848487,0.12733218007679004,B,7.16
288,114,Fl,174,0.08552426664825014,1.1340172640869979,0.12217752378321449,B,7.154
288,115,Mc,173,0.07868182863772291,1.1228560107490186,0.11240261233960416,B,7.135
289,113,Nh,176,0.08913252605375302,1.1399351769848487,0.12733218007679004,B,7.158
289,114,Fl,175,0.08552426664825014,1.1340172640869979,0.12217752378321449,B,7.149
289,115,Mc,174,0.08204289329597189,1.1283285632549327,0.11720413327995985,B,7.135
289,116,Lv,173,0.07543494219122775,1.117587517062865,0.10776420313032536,B,7.119
290,113,Nh,177,0.09287473722285293,1.1460964400748523,0.13267819603264705,B,7.152
290,114,Fl,176,0.08552426664825014,1.1340172640869979,0.12217752378321449,B,7.147
290,115,Mc,175,0.08204289329597189,1.1283285632549327,0.11720413327995985,B,7.131
290,116,Lv,174,0.07868182863772291,1.1228560107490186,0.11240261233960416,B,7.12
291,114,Fl,177,0.08913252605375302,1.1399351769848487,0.12733218007679004,B,7.141
291,115,Mc,176,0.08204289329597189,1.1283285632549327,0.11720413327995985,B,7.129
291,116,Lv,175,0.07868182863772291,1.1228560107490186,0.11240261233960416,B,7.116
291,117,Ts,174,0.07543494219122775,1.117587517062865,0.10776420313032536,B,7.098
292,115,Mc,177,0.08552426664825014,1.1340172640869979,0.12217752378321449,B,7.124
292,116,Lv,176,0.08204289329597189,1.1283285632549327,0.11720413327995985,B,7.116
292,117,Ts,175,0.07543494219122775,1.117587517062865,0.10776420313032536,B,7.095
293,116,Lv,177,0.08204289329597189,1.1283285632549327,0.11720413327995985,B,7.111
293,117,Ts,176,0.07868182863772291,1.1228560107490186,0.11240261233960416,B,7.095
293,118,Og,175,0.07543494219122775,1.117587517062865,0.10776420313032536,B,7.078
294,117,Ts,177,0.07868182863772291,1.1228560107490186,0.11240261233960416,B,7.092
294,118,Og,176,0.07543494219122775,1.117587517062865,0.10776420313032536,B,7.079
295,118,Og,177,0.07543494219122775,1.117587517062865,0.10776420313032536,B,7.076
