snid,z,alpha,mu_obs,mu_qfd,mu_lcdm,residual_qfd,residual_lcdm,residual_alpha,chi2_per_obs
1264161,0.757235,24.9487,19.5469,43.4069,43.3560,-23.8600,-23.8091,21.975841,8.15
1255012,0.576760,23.2599,20.7894,43.6059,42.6350,-22.8166,-21.8456,21.014829,1.17
1273233,0.580019,24.9088,19.0113,43.6042,42.6498,-24.5929,-23.6385,22.650890,7.68
1279497,0.884503,25.8905,18.8618,43.1676,43.7711,-24.3058,-24.9094,22.386471,4.90
1250961,0.606698,24.9407,19.0744,43.5868,42.7683,-24.5125,-23.6939,22.576824,5.98
1434248,0.237344,21.6997,20.5552,43.1006,40.3742,-22.5454,-19.8190,20.765081,9.47
1284447,0.808888,22.4534,22.3995,43.3181,43.5321,-20.9186,-21.1326,19.266787,1.64
1370870,0.608197,18.3717,26.2119,43.5857,42.7748,-17.3738,-16.5629,16.001883,1.66
1280977,0.317877,21.5410,21.3619,43.4012,41.1008,-22.0392,-19.7389,20.298895,1.11
1331663,0.769263,22.7220,21.9988,43.3873,43.3980,-21.3885,-21.3992,19.699556,0.76
1898053,0.814853,22.4905,22.3751,43.3071,43.5517,-20.9320,-21.1766,19.279078,1.09
1590089,0.447028,20.3985,23.3428,43.6033,41.9706,-20.2605,-18.6278,18.660613,2.15
1258118,0.625179,21.4759,22.9013,43.5720,42.8474,-20.6706,-19.9461,19.038344,1.07
1850154,0.568230,20.8259,23.3996,43.6102,42.5959,-20.2106,-19.1962,18.614638,0.41
1257040,0.351765,22.8208,20.1924,43.4805,41.3568,-23.2881,-21.1644,21.449150,4.05
1293065,1.032171,24.7511,20.4341,42.8128,44.1853,-22.3787,-23.7512,20.611511,1.24
1258433,0.614447,21.7338,22.5837,43.5809,42.8017,-20.9972,-20.2180,19.339103,0.70
1777345,0.160526,20.8026,20.6800,42.5718,39.4274,-21.8918,-18.7474,20.163091,6.05
1296414,0.635341,26.0675,17.9511,43.5628,42.8901,-25.6118,-24.9390,23.589297,1.65
1257934,0.296476,22.4376,20.2371,43.3385,40.9259,-23.1015,-20.6888,21.277238,7.62
1297375,1.048089,21.8004,23.6709,42.7703,44.2264,-19.0993,-20.5554,17.591124,0.38
1330466,0.334635,17.6211,25.7294,43.4432,41.2303,-17.7138,-15.5009,16.315033,1.65
1372115,0.898416,21.0129,24.1914,43.1374,43.8129,-18.9460,-19.6215,17.449867,0.57
1336577,0.737710,20.2395,24.6031,43.4372,43.2864,-18.8340,-18.6833,17.346772,1.37
1552084,0.331165,19.8764,23.2581,43.4350,41.2040,-20.1769,-17.9459,18.583594,0.68
1257356,0.332572,22.3513,20.5803,43.4384,41.2147,-22.8581,-20.6344,21.053061,3.79
1433261,0.158581,20.7328,20.7294,42.5535,39.3984,-21.8242,-18.6690,20.100787,8.85
1332662,1.064195,21.7134,23.7985,42.7265,44.2673,-18.9280,-20.4688,17.433312,3.43
1254287,0.133821,17.5158,23.8535,42.2892,38.9959,-18.4357,-15.1424,16.979902,3.28
1300703,0.295711,21.2648,21.5049,43.3361,40.9194,-21.8312,-19.4145,20.107297,1.14
1512127,0.280280,19.3799,23.4349,43.2837,40.7856,-19.8487,-17.3507,18.281356,1.90
1334507,0.741790,21.7817,22.9407,43.4310,43.3011,-20.4903,-20.3604,18.872263,1.41
1314922,0.254701,18.3149,24.3835,43.1819,40.5482,-18.7984,-16.1647,17.313963,2.39
1947183,0.420470,21.8161,21.6706,43.5816,41.8126,-21.9110,-20.1420,20.180796,1.07
1304104,0.250475,21.5808,20.8012,43.1631,40.5068,-22.3619,-19.7057,20.596066,1.94
1899053,0.537455,21.8812,22.1329,43.6209,42.4498,-21.4879,-20.3169,19.791128,0.80
1380058,0.493182,22.9894,20.7431,43.6222,42.2254,-22.8791,-21.4824,21.072430,2.77
1292227,0.291855,22.0141,20.6628,43.3236,40.8866,-22.6608,-20.2238,20.871329,2.62
1252831,0.324773,19.6604,23.4503,43.4192,41.1548,-19.9688,-17.7045,18.391988,1.17
1922460,0.817941,19.8559,25.2438,43.3013,43.5618,-18.0575,-18.3180,16.631558,2.82
1310452,0.868311,22.4640,22.5418,43.2017,43.7217,-20.6599,-21.1798,19.028473,0.98
1345205,0.722139,26.7594,17.4779,43.4599,43.2297,-25.9821,-25.7518,23.930372,2.19
1265337,0.933453,21.1045,24.1751,43.0583,43.9155,-18.8832,-19.7404,17.392089,2.01
1280762,0.626168,20.5680,23.8905,43.5711,42.8516,-19.6806,-18.9611,18.126532,0.61
1264068,0.330544,22.1581,20.7768,43.4335,41.1993,-22.6567,-20.4225,20.867579,1.76
1433108,0.682825,21.8461,22.6909,43.5118,43.0809,-20.8209,-20.3900,19.176760,0.90
1311445,0.774561,21.6641,23.1622,43.3785,43.4163,-20.2163,-20.2541,18.619867,1.64
1291783,0.398207,22.7421,20.5470,43.5565,41.6730,-23.0094,-21.1259,21.192479,0.95
1319696,0.756526,27.4985,16.7765,43.4080,43.3535,-26.6315,-26.5770,24.528504,2.96
1912020,0.554364,22.2114,21.8417,43.6159,42.5310,-21.7742,-20.6893,20.054785,0.77
1280299,1.019394,23.2914,21.9919,42.8463,44.1518,-20.8544,-22.1599,19.207610,1.64
1329312,0.344784,22.0799,20.9533,43.4660,41.3059,-22.5127,-20.3527,20.734967,1.63
1631035,0.331768,20.2519,22.8544,43.4364,41.2086,-20.5820,-18.3542,18.956749,0.71
1285539,0.484169,22.3047,21.4464,43.6202,42.1775,-22.1738,-20.7311,20.422844,2.75
1346966,0.335126,22.8442,20.0618,43.4444,41.2341,-23.3826,-21.1723,21.536173,12.76
1413048,0.611223,20.6710,23.7262,43.5834,42.7879,-19.8572,-19.0616,18.289120,0.83
1281719,0.790811,22.5811,22.2117,43.3506,43.4717,-21.1389,-21.2601,19.469626,1.42
1321301,0.292494,21.0577,21.7060,43.3257,40.8921,-21.6197,-19.1861,19.912460,1.04
1562077,0.478421,22.4633,21.2483,43.6186,42.1464,-22.3702,-20.8981,20.603749,0.73
1852138,0.616937,19.6715,24.8316,43.5789,42.8124,-18.7473,-17.9808,17.266886,0.53
1370674,0.326736,17.8872,25.3886,43.4241,41.1700,-18.0355,-15.7814,16.611289,0.77
1254052,0.702653,21.0806,23.5843,43.4867,43.1569,-19.9025,-19.5727,18.330837,1.37
1326454,0.977866,20.4019,25.0388,42.9518,44.0402,-17.9130,-19.0013,16.498444,1.63
1770709,0.221796,22.0289,20.0507,43.0181,40.2081,-22.9674,-20.1574,21.153754,18.87
1291897,0.592588,23.1344,20.9843,43.5966,42.7062,-22.6123,-21.7219,20.826684,2.03
1324692,0.191539,17.7543,24.3732,42.8256,39.8516,-18.4524,-15.4784,16.995292,0.54
1385052,0.801065,20.9735,23.9851,43.3323,43.5061,-19.3472,-19.5210,17.819459,0.42
1301787,0.856638,23.1208,21.7994,43.2257,43.6854,-21.4263,-21.8860,19.734367,1.61
1259750,0.992175,23.8229,21.3560,42.9161,44.0792,-21.5601,-22.7232,19.857569,1.04
1954056,0.355102,19.9968,23.2790,43.4872,41.3807,-20.2082,-18.1017,18.612413,0.65
1451078,0.850189,22.3616,22.6073,43.2388,43.6652,-20.6315,-21.0579,19.002276,2.08
1340454,0.419961,22.6642,20.7472,43.5811,41.8095,-22.8339,-21.0623,21.030816,1.02
1370242,0.255668,19.4684,23.1393,43.1861,40.5575,-20.0468,-17.4182,18.463781,2.15
1347248,0.793100,21.1351,23.7879,43.3465,43.4794,-19.5586,-19.6915,18.014136,0.95
1434082,0.393655,18.4038,25.2324,43.5505,41.6435,-18.3181,-16.4111,16.871593,0.80
1564051,0.279225,18.3857,24.5062,43.2798,40.7762,-18.7736,-16.2700,17.291156,0.36
1892149,0.640253,21.9959,22.3885,43.5582,42.9104,-21.1697,-20.5219,19.498000,0.77
1289915,0.901390,25.3897,19.4466,43.1309,43.8218,-23.6843,-24.3752,21.814049,4.72
1434201,0.263168,18.9642,23.7495,43.2178,40.6291,-19.4682,-16.8796,17.930916,0.82
1314223,0.205423,21.5388,20.4163,42.9197,40.0212,-22.5034,-19.6050,20.726439,2.44
1334597,0.288953,22.3074,20.3227,43.3139,40.8616,-22.9912,-20.5389,21.175680,11.05
1297377,0.609814,21.5127,22.8073,43.5845,42.7818,-20.7772,-19.9744,19.136480,0.42
1923427,0.409709,20.6677,22.8612,43.5703,41.7460,-20.7091,-18.8848,19.073823,3.23
1310462,0.744107,21.4741,23.2814,43.4274,43.3094,-20.1460,-20.0280,18.555174,2.70
1295844,0.192088,20.4936,21.4054,42.8295,39.8585,-21.4242,-18.4532,19.732388,3.52
1488098,0.750757,21.6895,23.0668,43.4171,43.3331,-20.3503,-20.2663,18.743292,0.49
1279502,0.607719,23.2141,20.9526,43.5861,42.7727,-22.6335,-21.8201,20.846210,1.56
1299189,0.279652,18.5758,24.3031,43.2814,40.7800,-18.9783,-16.4769,17.479620,0.45
1924143,0.771565,22.1100,22.6697,43.3835,43.4060,-20.7137,-20.7362,19.078043,1.74
1329795,0.525582,22.7809,21.1076,43.6229,42.3914,-22.5153,-21.2838,20.737386,0.99
1265818,0.216876,23.1674,18.7658,42.9898,40.1533,-24.2240,-21.3875,22.311130,3.45
1247654,0.211297,21.8281,20.1634,42.9565,40.0898,-22.7931,-19.9265,20.993231,52.13
1308118,0.526967,18.1655,26.1245,43.6227,42.3983,-17.4983,-16.2738,16.116513,1.03
1250628,0.203477,18.8836,23.2784,42.9071,39.9981,-19.6287,-16.7197,18.078711,0.85
1641173,0.443641,22.1332,21.4428,43.6010,41.9509,-22.1582,-20.5081,20.408482,0.75
1277931,0.219776,20.2797,21.9299,43.0066,40.1858,-21.0767,-18.2558,19.412350,0.94
1312165,0.779851,22.8963,21.8392,43.3695,43.4345,-21.5303,-21.5953,19.830174,1.64
1309051,0.596293,25.6573,18.2587,43.5942,42.7227,-25.3355,-24.4640,23.334850,2.34
1292997,0.414470,23.2260,20.1086,43.5755,41.7757,-23.4669,-21.6671,21.613815,0.98
1302915,0.359213,22.1176,21.0013,43.4951,41.4100,-22.4937,-20.4086,20.717493,1.37
1291685,1.384484,27.3639,18.2350,41.7147,44.9741,-23.4798,-26.7392,21.625664,1.62
1560034,0.268907,21.7776,20.7417,43.2408,40.6826,-22.4991,-19.9409,20.722472,4.71
1314264,0.559406,20.2518,23.9889,43.6140,42.5548,-19.6251,-18.5658,18.075368,2.03
1260639,0.591415,22.1757,22.0210,43.5974,42.7010,-21.5764,-20.6800,19.872599,1.20
1936386,0.858713,21.6554,23.3956,43.2215,43.6919,-19.8259,-20.2963,18.260285,2.82
1298277,0.305951,19.1679,23.8554,43.3676,41.0047,-19.5122,-17.1493,17.971382,1.19
1266252,0.934261,24.2282,20.7853,43.0564,43.9178,-22.2711,-23.1325,20.512419,1.12
1753041,0.375570,19.2291,24.2342,43.5237,41.5233,-19.2895,-17.2891,17.766303,2.22
1298947,0.644389,21.5884,22.8449,43.5542,42.9275,-20.7093,-20.0826,19.073947,1.79
1297490,0.736767,21.2537,23.4992,43.4386,43.2830,-19.9394,-19.7838,18.364860,0.49
1330350,0.763025,20.9775,23.8751,43.3975,43.3763,-19.5224,-19.5012,17.980828,0.56
1250532,0.527700,21.5873,22.4122,43.6226,42.4019,-21.2104,-19.9897,19.535497,0.72
1282463,0.646852,25.0485,19.0965,43.5517,42.9375,-24.4553,-23.8411,22.524130,3.78
1341502,0.510638,21.6874,22.2322,43.6238,42.3161,-21.3916,-20.0839,19.702376,0.87
1325105,0.997979,21.5813,23.8025,42.9014,44.0948,-19.0989,-20.2923,17.590754,1.16
1770810,0.527719,19.4765,24.7042,43.6226,42.4020,-18.9184,-17.6978,17.424536,0.43
1368226,0.139790,20.1280,21.1121,42.3588,39.0989,-21.2466,-17.9868,19.568871,4.41
1298244,1.206822,25.7061,19.7367,42.3072,44.6053,-22.5705,-24.8686,20.788198,0.98
1247661,0.222843,22.4563,19.5968,43.0240,40.2197,-23.4271,-20.6228,21.577182,2.46
1251356,0.812653,27.6429,16.7751,43.3112,43.5445,-26.5361,-26.7694,24.440655,0.97
1249775,0.332407,20.0414,23.0871,43.4380,41.2135,-20.3509,-18.1264,18.743846,0.51
1273343,1.206866,26.4754,18.9015,42.3070,44.6054,-23.4055,-25.7039,21.557269,0.95
1297603,1.241124,23.9530,21.7009,42.1984,44.6806,-20.4975,-22.9796,18.878904,1.26
1901803,0.502622,21.2956,22.6233,43.6234,42.2748,-21.0001,-19.6515,19.341823,0.77
1294948,0.302460,22.5199,20.1911,43.3571,40.9759,-23.1660,-20.7848,21.336686,4.43
1432135,0.645440,25.5443,18.5534,43.5531,42.9318,-24.9997,-24.3783,23.025590,0.74
1773235,0.423526,19.9540,23.7081,43.5845,41.8313,-19.8765,-18.1232,18.306899,0.98
1718023,0.373721,21.9478,21.2717,43.5207,41.5108,-22.2490,-20.2391,20.492099,3.05
1247570,0.579267,25.6138,18.2430,43.6046,42.6464,-25.3616,-24.4034,23.358883,2.47
1258024,0.349383,19.6447,23.6260,43.4757,41.3395,-19.8497,-17.7135,18.282216,1.44
1312664,0.143590,22.1101,19.0184,42.4010,39.1624,-23.3826,-20.1440,21.536185,3.39
1891070,0.793481,22.2381,22.5914,43.3459,43.4807,-20.7544,-20.8893,19.115553,1.42
1340806,0.746184,19.3851,25.5556,43.4242,43.3168,-17.8686,-17.7612,16.457606,0.76
1342712,0.506372,21.9187,21.9629,43.6236,42.2942,-21.6608,-20.3313,19.950300,0.88
1251600,0.557602,21.7904,22.3115,43.6147,42.5463,-21.3032,-20.2348,19.620998,0.55
1290237,1.243422,23.2090,22.5127,42.1911,44.6855,-19.6784,-22.1729,18.124454,0.84
1883166,0.513511,21.9063,22.0068,43.6238,42.3307,-21.6170,-20.3239,19.909972,0.62
1249145,0.652871,25.0866,19.0752,43.5456,42.9621,-24.4704,-23.8869,22.538055,19.64
1256596,0.681376,21.3628,23.2111,43.5136,43.0753,-20.3025,-19.8642,18.699302,0.37
1335262,0.528492,20.9536,23.1035,43.6225,42.4058,-20.5190,-19.3023,18.898689,2.74
1878279,0.278997,18.5590,24.3163,43.2790,40.7742,-18.9627,-16.4579,17.465332,1.67
1249856,1.225757,26.9773,18.3902,42.2475,44.6471,-23.8573,-26.2569,21.973356,2.12
1332701,0.791670,24.1542,20.5060,43.3490,43.4746,-22.8430,-22.9686,21.039176,2.43
1643313,0.390441,22.1957,21.0976,43.5461,41.6225,-22.4485,-20.5249,20.675849,1.14
1864070,0.120760,21.1369,19.6990,42.1215,38.7546,-22.4225,-19.0556,20.651923,7.69
1340954,0.305167,22.6954,20.0200,43.3653,40.9983,-23.3453,-20.9783,21.501812,9.97
1281572,0.835301,22.1709,22.7759,43.2682,43.6180,-20.4923,-20.8420,18.874071,0.82
1276528,0.246184,22.6057,19.6509,43.1434,40.4642,-23.4925,-20.8133,21.637355,8.26
1253782,0.610636,19.3185,25.1926,43.5839,42.7853,-18.3913,-17.5927,16.938979,0.63
1338278,0.564300,22.1608,21.9352,43.6120,42.5776,-21.6768,-20.6424,19.965030,0.70
1253137,0.293147,21.4159,21.3219,43.3278,40.8976,-22.0059,-19.5758,20.268215,1.14
1295921,0.523919,22.0126,21.9349,43.6231,42.3831,-21.6882,-20.4482,19.975581,1.39
1901677,0.362909,20.3142,22.9816,43.5019,41.4360,-20.5203,-18.4544,18.899905,0.88
1287626,0.303952,22.2588,20.4853,43.3616,40.9883,-22.8764,-20.5030,21.069920,14.08
1305946,0.646633,21.3463,23.1153,43.5519,42.9366,-20.4366,-19.8213,18.822840,2.03
1590044,0.629312,22.4976,21.8064,43.5683,42.8649,-21.7620,-21.0585,20.043500,0.76
1260213,0.903599,22.1314,22.9895,43.1260,43.8283,-20.1365,-20.8388,18.546369,0.46
1248815,0.864850,23.2962,21.6297,43.2089,43.7110,-21.5792,-22.0813,19.875211,1.24
1249637,1.173357,28.7460,16.3750,42.4104,44.5297,-26.0354,-28.1547,23.979475,1.28
1246460,0.709854,24.6498,19.7311,43.4771,43.1840,-23.7460,-23.4529,21.870837,1.81
1336980,0.534424,21.4202,22.6212,43.6215,42.4350,-21.0003,-19.8138,19.341954,1.07
1921308,0.122857,20.6654,20.2482,42.1500,38.7950,-21.9018,-18.5467,20.172268,11.22
1951027,0.152553,20.4134,20.9920,42.4947,39.3061,-21.5027,-18.3141,19.804724,3.33
1317168,0.150800,21.0305,20.2969,42.4770,39.2786,-22.1801,-18.9817,20.428636,41.58
1265925,0.236306,18.6807,23.8235,43.0954,40.3634,-19.2719,-16.5399,17.750075,0.73
1293006,0.504358,22.0475,21.8144,43.6235,42.2838,-21.8091,-20.4694,20.086924,1.92
1906056,0.445946,18.1620,25.7658,43.6026,41.9643,-17.8368,-16.1986,16.428322,2.20
1295697,0.443234,21.7303,21.8783,43.6007,41.9486,-21.7224,-20.0703,20.007104,0.89
1849109,0.623983,22.4144,21.8782,43.5730,42.8424,-21.6948,-20.9642,19.981651,0.74
1302719,0.645275,21.5581,22.8808,43.5533,42.9311,-20.6725,-20.0503,19.040074,1.03
1248117,0.433870,19.6211,24.1220,43.5936,41.8934,-19.4717,-17.7715,17.934069,0.39
1336384,0.583064,21.9350,22.2514,43.6025,42.6636,-21.3510,-20.4122,19.665000,1.08
1296361,0.563816,24.3641,19.5412,43.6122,42.5754,-24.0710,-23.0342,22.170179,2.10
1255139,0.649892,22.2437,22.1519,43.5486,42.9500,-21.3968,-20.7981,19.707166,0.40
1312327,0.810112,23.0986,21.7022,43.3159,43.5361,-21.6136,-21.8339,19.906883,0.88
1910132,0.262711,21.9338,20.5215,43.2159,40.6248,-22.6944,-20.1033,20.902335,18.62
1315192,0.227136,21.9125,20.2288,43.0476,40.2664,-22.8188,-20.0376,21.016907,36.17
1345611,0.314554,19.0849,24.0058,43.3921,41.0743,-19.3863,-17.0685,17.855447,2.06
1683026,0.567342,21.6330,22.5200,43.6106,42.5917,-21.0906,-20.0717,19.425161,1.07
1336940,0.333907,20.3068,22.8088,43.4415,41.2248,-20.6328,-18.4161,19.003475,1.61
1256903,0.394826,19.4123,24.1439,43.5521,41.6511,-19.4082,-17.5073,17.875623,2.06
1536026,0.441289,21.1212,22.5301,43.5993,41.9372,-21.0693,-19.4071,19.405502,0.59
1343756,0.325991,19.7832,23.3251,43.4223,41.1643,-20.0971,-17.8391,18.510136,0.71
1386046,0.886212,23.6446,21.3044,43.1639,43.7763,-21.8595,-22.4719,20.133352,1.56
1250340,0.622064,22.3555,21.9355,43.5746,42.8343,-21.6391,-20.8988,19.930370,0.69
1293496,0.242480,20.2409,22.1856,43.1258,40.4269,-20.9402,-18.2413,19.286682,1.46
1389031,0.845838,24.2266,20.5712,43.2474,43.6515,-22.6762,-23.0803,20.885589,1.84
1309445,0.448109,18.6115,25.2882,43.6040,41.9768,-18.3158,-16.6886,16.869435,0.42
1346137,0.363257,22.5762,20.5277,43.5026,41.4384,-22.9748,-20.9107,21.160588,2.40
1774112,0.559506,22.6721,21.3615,43.6140,42.5552,-22.2525,-21.1937,20.495269,0.64
1261021,0.509270,22.6874,21.1407,43.6237,42.3091,-22.4831,-21.1684,20.707659,3.24
1255142,0.576753,22.5638,21.5451,43.6059,42.6350,-22.0608,-21.0898,20.318760,0.80
1430116,1.021435,21.6593,23.7682,42.8410,44.1572,-19.0728,-20.3890,17.566691,0.77
1323600,0.370444,22.4424,20.7155,43.5152,41.4883,-22.7997,-20.7728,20.999294,1.27
1368530,0.342243,21.7091,21.3398,43.4605,41.2872,-22.1206,-19.9474,20.373864,1.01
1700109,0.741193,20.8318,23.9703,43.4319,43.2990,-19.4616,-19.3286,17.924758,0.74
1248065,0.378955,21.4930,21.7957,43.5291,41.5462,-21.7334,-19.7505,20.017227,3.25
1248776,0.683675,18.2485,26.5997,43.5108,43.0842,-16.9111,-16.4845,15.575704,2.00
1956052,0.488898,20.4030,23.5322,43.6214,42.2027,-20.0891,-18.6705,18.502762,1.46
1253513,1.237920,25.9110,19.5694,42.2087,44.6736,-22.6393,-25.1042,20.851540,0.67
1253997,0.590793,21.9165,22.3001,43.5978,42.6983,-21.2977,-20.3982,19.615922,0.69
1308930,0.692406,19.1528,25.6454,43.5000,43.1179,-17.8546,-17.4725,16.444671,2.76
1247032,0.715864,25.0625,19.3013,43.4688,43.2065,-24.1675,-23.9051,22.259067,1.51
1265422,0.504800,21.9259,21.9484,43.6236,42.2861,-21.6752,-20.3377,19.963589,0.69
1622075,0.329420,21.8709,21.0812,43.4308,41.1907,-22.3496,-20.1095,20.584706,2.62
1833468,0.783747,21.5003,23.3657,43.3628,43.4478,-19.9971,-20.0821,18.418027,1.22
1247873,0.971051,26.6271,18.2647,42.9686,44.0214,-24.7039,-25.7567,22.753093,30.62
1266634,0.498202,21.7265,22.1362,43.6229,42.2518,-21.4867,-20.1156,19.789998,0.75
1286043,0.210927,23.0037,18.8832,42.9542,40.0855,-24.0710,-21.2023,22.170182,1.81
1295592,0.356312,22.5247,20.5417,43.4895,41.3894,-22.9478,-20.8476,21.135694,2.18
1248089,1.372259,23.5891,22.3141,41.7577,44.9503,-19.4436,-22.6362,17.908214,0.71
1736049,0.725454,27.7009,16.4657,43.4552,43.2418,-26.9895,-26.7762,24.858270,1.49
1252091,0.917476,23.8305,21.1778,43.0949,43.8692,-21.9171,-22.6913,20.186360,1.07
1711042,0.488286,20.8849,23.0063,43.6212,42.1995,-20.6149,-19.1932,18.987031,2.12
1322226,0.324005,18.6294,24.5646,43.4172,41.1489,-18.8526,-16.5842,17.363881,0.75
1262782,0.944443,27.0694,17.7241,43.0326,43.9469,-25.3084,-26.2227,23.309930,1.46
1280321,0.746488,26.3775,17.9646,43.4238,43.3179,-25.4591,-25.3533,23.448735,3.15
1389349,0.254157,18.8335,23.8158,43.1795,40.5429,-19.3637,-16.7271,17.834641,1.13
1297061,0.533866,20.9253,23.1563,43.6216,42.4323,-20.4653,-19.2760,18.849251,0.77
1305308,0.689722,22.4490,22.0581,43.5033,43.1076,-21.4452,-21.0495,19.751800,1.03
1304362,0.761771,21.8047,22.9734,43.3996,43.3719,-20.4262,-20.3985,18.813184,2.02
1346139,0.503232,22.1639,21.6831,43.6234,42.2780,-21.9403,-20.5948,20.207774,0.90
1777233,0.332322,20.6985,22.3731,43.4378,41.2128,-21.0646,-18.8397,19.401250,1.02
1290398,0.925539,22.3590,22.7945,43.0765,43.8926,-20.2821,-21.0982,18.680485,0.54
1279500,0.234700,21.7851,20.4382,43.0873,40.3467,-22.6491,-19.9085,20.860582,17.67
1710022,0.298158,19.8730,23.0339,43.3438,40.9400,-20.3099,-17.9061,18.706152,2.21
1335593,0.502191,21.2860,22.6318,43.6234,42.2726,-20.9915,-19.6408,19.333930,1.69
1918076,0.369663,21.3017,21.9494,43.5139,41.4829,-21.5644,-19.5335,19.861581,0.52
1305756,0.275887,21.8535,20.7150,43.2676,40.7463,-22.5525,-20.0313,20.771666,1.18
1332269,0.811582,22.2321,22.6469,43.3132,43.5410,-20.6662,-20.8940,19.034302,1.41
1303317,0.474287,21.2470,22.5501,43.6171,42.1239,-21.0671,-19.5738,19.403504,0.40
1334288,1.053207,29.9821,14.7983,42.7564,44.2394,-27.9581,-29.4411,25.750344,1.80
1290072,0.256289,22.1140,20.2722,43.1888,40.5635,-22.9166,-20.2914,21.106992,4.39
1954044,0.431377,21.3945,22.1840,43.5916,41.8786,-21.4076,-19.6946,19.717121,1.75
1280535,0.204141,19.6917,22.4081,42.9114,40.0060,-20.5033,-17.5979,18.884275,1.96
1251975,0.446467,24.8274,18.5314,43.6029,41.9673,-25.0715,-23.4359,23.091726,4.43
1266993,0.637412,22.7047,21.6093,43.5609,42.8987,-21.9516,-21.2894,20.218175,0.92
1314847,0.520527,21.5622,22.4098,43.6234,42.3661,-21.2136,-19.9564,19.538487,0.71
1325504,0.386838,22.4012,20.8543,43.5410,41.5988,-22.6867,-20.7445,20.895192,2.88
1908493,0.678294,19.8511,24.8425,43.5173,43.0633,-18.6748,-18.2208,17.200081,0.79
1277860,0.731645,24.1441,20.3458,43.4462,43.2645,-23.1004,-22.9187,21.276229,2.31
1316845,0.388679,20.5773,22.8449,43.5436,41.6110,-20.6987,-18.7661,19.064233,0.73
1852130,0.337507,18.5034,24.7901,43.4499,41.2519,-18.6598,-16.4618,17.186275,0.41
1317492,0.359719,20.8955,22.3313,43.4960,41.4135,-21.1647,-19.0823,19.493440,0.40
1261163,0.618541,25.3589,18.6622,43.5776,42.8193,-24.9154,-24.1571,22.947899,2.85
1292669,0.428415,21.3714,22.1941,43.5890,41.8608,-21.3949,-19.6667,19.705453,1.69
1330376,0.281281,19.9027,22.8751,43.2873,40.7945,-20.4122,-17.9194,18.800297,0.66
1479130,0.862398,21.6005,23.4645,43.2139,43.7034,-19.7494,-20.2388,18.189870,0.72
1324948,0.486905,20.0887,23.8646,43.6209,42.1921,-19.7563,-18.3275,18.196181,2.85
1249348,0.889843,27.5930,17.0264,43.1561,43.7872,-26.1297,-26.7609,24.066343,1.48
1644126,0.509831,19.0963,25.0421,43.6238,42.3119,-18.5817,-17.2699,17.114358,0.77
1553022,0.351826,21.1929,21.9603,43.4806,41.3572,-21.5204,-19.3969,19.821001,0.89
1304926,0.291452,18.4613,24.5172,43.3222,40.8831,-18.8050,-16.3659,17.320072,0.90
1248888,0.346459,19.1064,24.1922,43.4695,41.3182,-19.2773,-17.1260,17.755072,0.57
1901963,0.219889,18.1465,24.2472,43.0073,40.1870,-18.7601,-15.9398,17.278653,1.12
1510035,0.162816,20.7470,20.7712,42.5930,39.4613,-21.8218,-18.6900,20.098581,21.84
1876378,0.338928,22.3630,20.6087,43.4531,41.2626,-22.8444,-20.6539,21.040490,4.37
1308589,0.685763,22.5548,21.9308,43.5083,43.0923,-21.5774,-21.1615,19.873551,0.36
1274988,0.760719,26.2962,18.0939,43.4013,43.3682,-25.3074,-25.2744,23.308961,1.19
1576119,0.180250,17.9753,24.0014,42.7409,39.7051,-18.7395,-15.7037,17.259704,2.25
1252024,0.314331,21.3614,21.5326,43.3915,41.0726,-21.8590,-19.5400,20.132843,3.78
1248120,0.691507,21.7718,22.7990,43.5011,43.1145,-20.7021,-20.3155,19.067359,0.48
1265196,1.151904,26.4819,18.7931,42.4751,44.4801,-23.6819,-25.6870,21.811865,2.32
1338430,0.517174,22.6132,21.2547,43.6236,42.3493,-22.3689,-21.0946,20.602550,1.01
1290135,0.572402,25.0796,18.7971,43.6082,42.6151,-24.8111,-23.8179,22.851823,24.31
1264106,0.427493,22.6228,20.8308,43.5882,41.8553,-22.7574,-21.0245,20.960347,1.39
1344373,0.135682,19.0320,22.2374,42.3113,39.0285,-20.0740,-16.7911,18.488823,0.89
1292336,0.233551,21.9652,20.2319,43.0814,40.3346,-22.8495,-20.1027,21.045161,11.30
1904152,0.440248,21.1691,22.4729,43.5986,41.9311,-21.1257,-19.4582,19.457444,0.56
1368143,0.423482,22.5624,20.8759,43.5845,41.8310,-22.7086,-20.9551,20.915419,1.12
1298059,0.181528,19.5320,22.3266,42.7509,39.7221,-20.4243,-17.3956,18.811475,2.73
